cand_id,cycle,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,state_abbreviation,district,incumbent,party,primary_votes,runoff_votes,general_votes,ge_runoff_election_votes,winner,total_votes,totalspend,costvote
H2NY11017,2004,25337.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,569814.38,NY,10,1,WF,7.0,0.0,5848.0,0.0,0,5855.0,595152.03,101.64851067463707
H2NY12155,2012,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101050.85,NY,12,0,R,0.0,0.0,42110.0,0.0,0,42110.0,103050.85,2.4471823794823084
H2NY12155,2012,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101050.85,NY,12,0,CRV,0.0,0.0,2257.0,0.0,0,2257.0,103050.85,45.65832964111653
H2NY12155,2012,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101050.85,NY,12,0,IDP,0.0,0.0,2474.0,0.0,0,2474.0,103050.85,41.6535367825384
H2NY13088,2012,187759.99,11082.66,82976.04,555235.7,43400.0,16909.22,9061.53,0.0,0.0,275.0,1280.0,1020.0,64176.49000000001,NY,11,0,D,0.0,0.0,87720.0,0.0,0,87720.0,973176.63,11.094124829001368
H2NY13088,2012,187759.99,11082.66,82976.04,555235.7,43400.0,16909.22,9061.53,0.0,0.0,275.0,1280.0,1020.0,64176.49000000001,NY,11,0,WF,0.0,0.0,4710.0,0.0,0,4710.0,973176.63,206.61924203821656
H2NY14037,2004,292930.36,14206.83,16691.6,54504.98,43055.68,126211.08,20495.31,0.0,2000.0,49832.07,404.0,21611.7,112556.59,NY,14,1,None,0.0,0.0,186688.0,0.0,1,186688.0,754500.1999999998,4.041503471031882
H2NY14037,2004,292930.36,14206.83,16691.6,54504.98,43055.68,126211.08,20495.31,0.0,2000.0,49832.07,404.0,21611.7,112556.59,NY,14,1,D,0.0,0.0,175886.0,0.0,0,175886.0,754500.1999999998,4.289711517687592
H2NY14037,2004,292930.36,14206.83,16691.6,54504.98,43055.68,126211.08,20495.31,0.0,2000.0,49832.07,404.0,21611.7,112556.59,NY,14,1,IDP,0.0,0.0,4743.0,0.0,0,4743.0,754500.1999999998,159.07657600674676
H2NY14037,2004,292930.36,14206.83,16691.6,54504.98,43055.68,126211.08,20495.31,0.0,2000.0,49832.07,404.0,21611.7,112556.59,NY,14,1,WF,0.0,0.0,6059.0,0.0,0,6059.0,754500.1999999998,124.52553226605048
H2NY14037,2006,434225.58,3485.4,66206.04,53500.52,900.0,30668.11,23117.45,0.0,0.0,0.0,16818.0,44335.0,96947.08,NY,14,1,D,0.0,0.0,107095.0,0.0,1,107095.0,770203.1799999998,7.191775339651709
H2NY14037,2006,434225.58,3485.4,66206.04,53500.52,900.0,30668.11,23117.45,0.0,0.0,0.0,16818.0,44335.0,96947.08,NY,14,1,WF,0.0,0.0,8100.0,0.0,0,8100.0,770203.1799999998,95.086812345679
H2NY14037,2006,434225.58,3485.4,66206.04,53500.52,900.0,30668.11,23117.45,0.0,0.0,0.0,16818.0,44335.0,96947.08,NY,14,1,IDP,0.0,0.0,4387.0,0.0,0,4387.0,770203.1799999998,175.56489172555274
H2NY14037,2008,497300.05,28662.98,143534.26,71645.14,16537.05,21005.98,47633.46,0.0,0.0,0.0,5850.0,52743.0,65732.9,NY,14,1,D,0.0,0.0,176426.0,0.0,1,176426.0,950644.82,5.388348769455749
H2NY14037,2008,497300.05,28662.98,143534.26,71645.14,16537.05,21005.98,47633.46,0.0,0.0,0.0,5850.0,52743.0,65732.9,NY,14,1,WF,0.0,0.0,6813.0,0.0,0,6813.0,950644.82,139.53395273741376
H2NY14037,2010,1058476.23,58147.24,379306.13,89291.13,97396.4,324892.59,1000229.63,3150.0,0.0,1500.0,3450.0,67662.95,51377.18,NY,14,1,WF,0.0,0.0,8374.0,0.0,0,8374.0,3131729.4800000004,373.98250298543115
H2NY14037,2010,1058476.23,58147.24,379306.13,89291.13,97396.4,324892.59,1000229.63,3150.0,0.0,1500.0,3450.0,67662.95,51377.18,NY,14,1,D,33499.0,0.0,98953.0,0.0,1,132452.0,3131729.4800000004,23.644259656328334
H2NY14037,2012,970415.83,12182.54,159440.61,46443.41,0.0,93982.55,0.0,0.0,0.0,1000.0,10000.0,56061.0,178370.33,NY,12,1,D,0.0,0.0,185757.0,0.0,0,185757.0,1527896.27,8.225241955888608
H2NY14037,2012,970415.83,12182.54,159440.61,46443.41,0.0,93982.55,0.0,0.0,0.0,1000.0,10000.0,56061.0,178370.33,NY,12,1,WF,0.0,0.0,8613.0,0.0,0,8613.0,1527896.27,177.39420294903053
H2NY14037,2014,864624.51,7582.86,142559.34,42450.83,0.0,48983.02,0.0,0.0,0.0,0.0,77000.0,53285.33,57263.47,NY,12,1,D,0.0,0.0,78440.0,0.0,1,78440.0,1293749.36,16.49349005609383
H2NY14037,2014,864624.51,7582.86,142559.34,42450.83,0.0,48983.02,0.0,0.0,0.0,0.0,77000.0,53285.33,57263.47,NY,12,1,WF,0.0,0.0,12163.0,0.0,1,12163.0,1293749.36,106.3676198306339
H2NY14086,2004,9138.51,0.0,3477.28,7936.68,0.0,211.27,482.3,0.0,0.0,0.0,0.0,0.0,206.4,NY,14,0,None,0.0,0.0,43623.0,0.0,0,43623.0,21452.44,0.49176902092932623
H2NY14086,2004,9138.51,0.0,3477.28,7936.68,0.0,211.27,482.3,0.0,0.0,0.0,0.0,0.0,206.4,NY,14,0,R,0.0,0.0,41936.0,0.0,0,41936.0,21452.44,0.5115518885921404
H2NY14086,2004,9138.51,0.0,3477.28,7936.68,0.0,211.27,482.3,0.0,0.0,0.0,0.0,0.0,206.4,NY,14,0,C,0.0,0.0,1687.0,0.0,0,1687.0,21452.44,12.716324836988736
H2NY17071,2004,175517.03,12621.75,115399.49,15080.5,0.0,4072.7,1725.0,0.0,0.0,0.0,0.0,15105.0,256199.04,NY,8,1,None,0.0,0.0,162082.0,0.0,1,162082.0,595720.51,3.6754266975975125
H2NY17071,2004,175517.03,12621.75,115399.49,15080.5,0.0,4072.7,1725.0,0.0,0.0,0.0,0.0,15105.0,256199.04,NY,8,1,D,0.0,0.0,154098.0,0.0,0,154098.0,595720.51,3.8658549105114925
H2NY17071,2004,175517.03,12621.75,115399.49,15080.5,0.0,4072.7,1725.0,0.0,0.0,0.0,0.0,15105.0,256199.04,NY,8,1,WF,0.0,0.0,7984.0,0.0,0,7984.0,595720.51,74.61429233466934
H2NY17071,2006,329724.76,6329.1,74918.48,7507.99,0.0,5371.03,1457.77,0.0,0.0,0.0,3400.0,206.0,71623.3,NY,8,1,D,0.0,0.0,96115.0,0.0,1,96115.0,500538.43,5.207703584248036
H2NY17071,2006,329724.76,6329.1,74918.48,7507.99,0.0,5371.03,1457.77,0.0,0.0,0.0,3400.0,206.0,71623.3,NY,8,1,WF,0.0,0.0,12421.0,0.0,0,12421.0,500538.43,40.29775621930602
H2NY17071,2008,712836.34,13752.4,246096.39,4247.56,0.0,4371.25,4758.97,0.0,0.0,0.0,0.0,1430.0,132303.31,NY,8,1,D,0.0,0.0,152153.0,0.0,1,152153.0,1119796.22,7.359672303536572
H2NY17071,2008,712836.34,13752.4,246096.39,4247.56,0.0,4371.25,4758.97,0.0,0.0,0.0,0.0,1430.0,132303.31,NY,8,1,WF,0.0,0.0,8622.0,0.0,0,8622.0,1119796.22,129.8766202737184
H2NY17071,2010,982691.74,16253.05,44264.95,4939.15,0.0,234.69,2003.0,0.0,0.0,0.0,500.0,0.0,67129.94,NY,8,1,D,0.0,0.0,88758.0,0.0,1,88758.0,1118016.52,12.596233804276798
H2NY17071,2010,982691.74,16253.05,44264.95,4939.15,0.0,234.69,2003.0,0.0,0.0,0.0,500.0,0.0,67129.94,NY,8,1,WF,0.0,0.0,10081.0,0.0,0,10081.0,1118016.52,110.90333498660847
H2NY17071,2012,1073160.18,11101.56,46087.11,3235.0,0.0,20780.26,100.0,0.0,0.0,500.0,1250.0,0.0,39638.85000000001,NY,10,1,D,0.0,0.0,156619.0,0.0,0,156619.0,1195852.9600000002,7.635427119315027
H2NY17071,2012,1073160.18,11101.56,46087.11,3235.0,0.0,20780.26,100.0,0.0,0.0,500.0,1250.0,0.0,39638.85000000001,NY,10,1,WF,0.0,0.0,9124.0,0.0,0,9124.0,1195852.9600000002,131.06674265672953
H2NY17071,2014,903289.97,46121.8,87030.5,1262.75,0.0,664.82,1613.98,0.0,0.0,0.0,6100.0,1500.0,71811.51,NY,10,1,D,0.0,0.0,73945.0,0.0,1,73945.0,1119395.3299999998,15.1382152951518
H2NY17071,2014,903289.97,46121.8,87030.5,1262.75,0.0,664.82,1613.98,0.0,0.0,0.0,6100.0,1500.0,71811.51,NY,10,1,WF,0.0,0.0,15135.0,0.0,1,15135.0,1119395.3299999998,73.9607089527585
H2NY17139,2012,379873.93,2421.51,7174.27,104262.92,20888.0,23240.49,500.0,0.0,0.0,0.0,750.0,0.0,7389.08,NY,17,0,R,4225.0,0.0,91899.0,0.0,0,96124.0,546500.2,5.685366817860263
H2NY21099,2012,101407.97,6688.08,12425.17,42543.93,2000.0,43785.26,25565.83,0.0,0.0,0.0,0.0,0.0,0.0,NY,20,0,R,0.0,0.0,79102.0,0.0,0,79102.0,234416.24,2.9634679274860307
H2NY21099,2012,101407.97,6688.08,12425.17,42543.93,2000.0,43785.26,25565.83,0.0,0.0,0.0,0.0,0.0,0.0,NY,20,0,CRV,0.0,0.0,14676.0,0.0,0,14676.0,234416.24,15.972760970291631
H2NY22113,2012,2300.0,0.0,0.0,60000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730766.98,NY,23,0,WF,0.0,0.0,12945.0,0.0,0,12945.0,793066.98,61.26434762456547
H2NY22113,2012,2300.0,0.0,0.0,60000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730766.98,NY,23,0,D,6162.0,0.0,114590.0,0.0,0,120752.0,793066.98,6.567733702133298
H2NY22139,2012,236682.18,18236.36,96649.1,1375559.61,35645.0,32171.54,10459.08,0.0,0.0,0.0,375.0,0.0,476581.41,NY,18,0,WF,0.0,0.0,11389.0,0.0,0,11389.0,2282359.2800000003,200.40032311879887
H2NY22139,2012,236682.18,18236.36,96649.1,1375559.61,35645.0,32171.54,10459.08,0.0,0.0,0.0,375.0,0.0,476581.41,NY,18,0,D,7493.0,0.0,132456.0,0.0,0,139949.0,2282359.2800000003,16.308507241923845
H2NY22139,2014,470284.86,51142.06,115019.3,1975479.33,35700.0,68657.13,23191.96,0.0,0.0,25.0,0.0,401.7,1230237.9600000002,NY,18,1,D,0.0,0.0,76235.0,0.0,1,76235.0,3970139.3,52.07764543844691
H2NY22139,2014,470284.86,51142.06,115019.3,1975479.33,35700.0,68657.13,23191.96,0.0,0.0,25.0,0.0,401.7,1230237.9600000002,NY,18,1,WF,0.0,0.0,12758.0,0.0,1,12758.0,3970139.3,311.1882191566076
H2NY22147,2012,93807.68,11385.41,28434.06,132103.58,28870.0,17078.13,1435.37,0.0,0.0,0.0,0.0,0.0,19528.06,NY,22,0,D,0.0,0.0,102080.0,0.0,0,102080.0,332642.29,3.258643123040752
H2NY24036,2006,111655.28,7364.93,57252.77,410201.55,17445.0,7692.64,0.0,0.0,0.0,0.0,0.0,0.0,64952.71,NY,23,1,R,0.0,0.0,89482.0,0.0,1,89482.0,676564.88,7.560904762969089
H2NY24036,2006,111655.28,7364.93,57252.77,410201.55,17445.0,7692.64,0.0,0.0,0.0,0.0,0.0,0.0,64952.71,NY,23,1,IDP,0.0,0.0,9973.0,0.0,0,9973.0,676564.88,67.83965506868545
H2NY24036,2006,111655.28,7364.93,57252.77,410201.55,17445.0,7692.64,0.0,0.0,0.0,0.0,0.0,0.0,64952.71,NY,23,1,CRV,0.0,0.0,7326.0,0.0,0,7326.0,676564.88,92.35119847119847
H2NY24036,2008,78179.04,6918.16,131760.54,156728.18,12299.0,56341.71,4400.0,0.0,0.0,0.0,0.0,0.0,40546.3,NY,23,1,R,0.0,0.0,120778.0,0.0,1,120778.0,487172.93,4.033623093609763
H2NY24036,2008,78179.04,6918.16,131760.54,156728.18,12299.0,56341.71,4400.0,0.0,0.0,0.0,0.0,0.0,40546.3,NY,23,1,IDP,0.0,0.0,12958.0,0.0,0,12958.0,487172.93,37.59630575706127
H2NY24036,2008,78179.04,6918.16,131760.54,156728.18,12299.0,56341.71,4400.0,0.0,0.0,0.0,0.0,0.0,40546.3,NY,23,1,CRV,0.0,0.0,9293.0,0.0,0,9293.0,487172.93,52.42364467879049
H2NY24085,2004,56180.4,8512.18,5463.79,16259.19,13150.0,934.81,17353.72,0.0,250.0,0.0,0.0,0.0,5493.93,NY,24,0,C,0.0,0.0,23228.0,0.0,0,23228.0,123598.02,5.321078870328914
H2NY24119,2012,857.88,207.46,1205.91,5238.2,0.0,1922.38,303.82,0.0,0.0,0.0,0.0,0.0,0.0,NY,24,0,GRE,0.0,0.0,22670.0,0.0,0,22670.0,9735.65,0.4294508160564623
H2NY25074,2012,362714.04,7549.25,42709.52,958439.61,65474.0,14325.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NY,25,0,R,0.0,0.0,109292.0,0.0,0,109292.0,1451212.04,13.278300699044761
H2NY25074,2012,362714.04,7549.25,42709.52,958439.61,65474.0,14325.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NY,25,0,CRV,0.0,0.0,18543.0,0.0,0,18543.0,1451212.04,78.2619878121124
H2NY25074,2012,362714.04,7549.25,42709.52,958439.61,65474.0,14325.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NY,25,0,IDP,0.0,0.0,5554.0,0.0,0,5554.0,1451212.04,261.2913287720562
H2NY26171,2012,8687.95,1531.72,3276.68,31911.34,0.0,322.63,554.55,0.0,0.0,0.0,0.0,0.0,1387.55,NY,26,0,R,0.0,0.0,57368.0,0.0,0,57368.0,47672.42000000001,0.8309932366476086
H2NY26171,2012,8687.95,1531.72,3276.68,31911.34,0.0,322.63,554.55,0.0,0.0,0.0,0.0,0.0,1387.55,NY,26,0,CRV,0.0,0.0,10243.0,0.0,0,10243.0,47672.42000000001,4.65414624621693
H2NY26171,2012,8687.95,1531.72,3276.68,31911.34,0.0,322.63,554.55,0.0,0.0,0.0,0.0,0.0,1387.55,NY,26,0,IDP,0.0,0.0,4055.0,0.0,0,4055.0,47672.42000000001,11.756453760789153
H2OH01137,2004,27699.12,0.0,900.0,10018.35,1520.3,7690.51,4394.62,0.0,0.0,0.0,0.0,0.0,2521.28,OH,1,0,D,18659.0,0.0,116235.0,0.0,0,134894.0,54744.18000000001,0.4058310970095038
H2OH02085,2012,314119.69,3278.46,82670.99,414561.2,15500.0,12054.73,4500.0,0.0,0.0,0.0,0.0,0.0,8827.86,OH,2,0,R,42482.0,0.0,194299.0,0.0,1,236781.0,855512.93,3.6130978836984387
H2OH02085,2014,328911.15,5774.84,279117.95,178028.6,9600.0,11461.3,0.0,0.0,0.0,0.0,0.0,0.0,1363.74,OH,2,1,R,37134.0,0.0,132658.0,0.0,1,169792.0,814257.5800000002,4.795618050320393
H2OH02093,2014,138597.47,410.65,40650.58,47272.62,0.0,70030.6,2059.7,0.0,0.0,0.0,0.0,0.0,1770.5,OH,1,0,D,7369.0,0.0,72604.0,0.0,0,79973.0,300792.12000000005,3.761170895177123
H2OH03067,2010,799.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,579237.59,OH,3,1,R,50317.0,0.0,152629.0,0.0,1,202946.0,580036.88,2.858084810737832
H2OH03067,2012,894771.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34500.0,0.0,78144.76,OH,10,1,R,65574.0,0.0,208201.0,0.0,1,273775.0,1007416.1,3.6797227650442883
H2OH03067,2014,771390.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,2080.0,OH,10,1,R,32550.0,0.0,130752.0,0.0,1,163302.0,773970.05,4.739501353320842
H2OH03125,2012,200932.93,25623.18,86872.76,232446.08,25000.0,50797.75,44976.42,0.0,0.0,0.0,17645.0,3950.0,39877.76,OH,3,0,D,15848.0,0.0,201921.0,0.0,1,217769.0,728121.88,3.34355156151702
H2OH03125,2014,69140.27,20169.38,176220.23,16238.12,14925.0,6044.33,78876.23,0.0,0.0,0.0,9000.0,5325.0,12378.97,OH,3,1,D,25151.0,0.0,91769.0,0.0,1,116920.0,408317.53,3.4922813034553544
H2OH03141,2012,16859.42,0.0,2545.32,0.0,0.0,4040.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OH,3,0,R,16711.0,0.0,77903.0,0.0,0,94614.0,23445.41,0.24780064261103008
H2OH04131,2012,409.88,0.0,3925.38,18951.91,0.0,72.08,1268.8,0.0,0.0,0.0,0.0,0.0,519.84,OH,4,0,D,23341.0,0.0,114214.0,0.0,0,137555.0,25147.89,0.18282061720766238
H2OH09031,2012,2281.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1306801.46,OH,9,1,D,42902.0,0.0,217775.0,0.0,1,260677.0,1309083.36,5.021859849545606
H2OH09114,2012,22728.04,585.28,13653.65,28.94,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,368329.77,OH,9,0,R,15166.0,0.0,68666.0,0.0,0,83832.0,405575.68000000005,4.8379578204027105
H2OH13199,2012,5265.68,0.0,4669.81,3784.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32973.89,OH,13,0,R,27754.0,0.0,88120.0,0.0,0,115874.0,46694.06,0.4029727117386126
H2OH14064,2012,550469.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15881.46,OH,14,0,R,0.0,0.0,183660.0,0.0,1,183660.0,566350.9199999999,3.083692257432211
H2OH14064,2014,2491984.48,0.0,7312.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,33169.35,OH,14,1,R,27547.0,0.0,135736.0,0.0,1,163283.0,2542466.36,15.57091895665807
H2OH15046,2006,4506.83,0.0,5158.07,0.0,3705.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4573352.4,OH,15,1,R,44020.0,0.0,110714.0,0.0,1,154734.0,4586722.78,29.64263044967493
H2OH15087,2012,42738.45,1956.69,22470.79,9716.36,2500.0,13377.69,425.0,0.0,0.0,0.0,0.0,0.0,3795.88,OH,15,0,D,16483.0,0.0,128188.0,0.0,0,144671.0,96980.86,0.6703545285509881
H2OH15095,2014,45942.44,96.43,0.0,26605.12,0.0,5099.08,3254.34,0.0,0.0,0.0,0.0,0.0,44754.95,OH,15,0,D,18336.0,0.0,66125.0,0.0,0,84461.0,125752.36,1.4888807852144776
H2OH17109,2004,162782.55,3858.89,39840.9,17715.14,0.0,18832.29,20484.2,0.0,0.0,1000.0,2250.0,1639.88,86083.23,OH,17,1,D,97564.0,0.0,212800.0,0.0,1,310364.0,354487.08,1.142165586214896
H2OK01093,2004,193581.57,11204.7,122221.34,400895.16,32292.0,16842.31,4303.8,0.0,0.0,0.0,350.0,0.0,224301.82,OK,1,1,R,44082.0,0.0,187145.0,0.0,1,231227.0,1005992.7000000002,4.350671418130236
H2OK01093,2006,139470.95,11246.67,154012.29,242992.22,16929.0,13563.19,2063.66,0.0,0.0,0.0,0.0,0.0,79194.8,OK,1,1,R,38279.0,0.0,116920.0,0.0,1,155199.0,659472.78,4.249207662420505
H2OK01093,2008,161913.86,8372.19,145622.46,548178.86,43998.0,5933.19,45639.09,0.0,0.0,0.0,500.0,250.0,157422.63,OK,1,1,R,33563.0,0.0,193404.0,0.0,1,226967.0,1117830.2799999998,4.925078447527613
H2OK01093,2010,180089.71,9693.43,193428.13,237034.99,17579.2,13910.65,36508.99,0.0,0.0,0.0,0.0,0.0,49595.34,OK,1,1,R,38673.0,0.0,151173.0,0.0,1,189846.0,737840.44,3.8865208642794684
H2OK01143,2012,227404.73,18269.09,32135.29,379251.88,11909.39,60152.36,20692.9,0.0,0.0,0.0,0.0,0.0,10422.56,OK,1,0,R,28055.0,0.0,181084.0,0.0,1,209139.0,760238.2000000002,3.635085756362994
H2OK01150,2012,133973.78,10351.48,20988.9,114765.59,3880.0,19394.59,2188.85,0.0,0.0,0.0,0.0,0.0,16711.15,OK,1,0,D,0.0,0.0,91421.0,0.0,0,91421.0,322254.34,3.5249487535686552
H2OK02083,2012,576324.57,12470.24,116019.34,784365.46,0.0,156843.0,0.0,0.0,0.0,0.0,0.0,0.0,5444.88,OK,2,0,R,12008.0,12059.0,143701.0,0.0,1,167768.0,1651467.4899999998,9.843757391159219
H2OK02083,2014,350899.56,10641.65,366085.08,158606.73,30163.38,1791.49,8687.18,0.0,0.0,0.0,0.0,0.0,1230.15,OK,2,1,R,26245.0,0.0,110925.0,0.0,1,137170.0,928105.22,6.766094772909528
H2OK04055,2004,72850.2,3762.93,128983.13,187774.81,9470.0,0.0,819.09,0.0,0.0,0.0,1200.0,0.0,115602.05,OK,4,1,R,0.0,0.0,198985.0,0.0,1,198985.0,520462.21,2.61558514460889
H2OK04055,2006,51668.47,6412.51,109188.06,293876.49,18600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227975.1,OK,4,1,R,0.0,0.0,118266.0,0.0,1,118266.0,707720.63,5.984142779835286
H2OK04055,2008,94130.57,607.2,56780.43,398467.2,29500.0,0.0,3432.0,0.0,0.0,0.0,0.0,0.0,223522.62,OK,4,1,R,0.0,0.0,180080.0,0.0,1,180080.0,806440.02,4.478232007996446
H2OK04055,2012,258072.89,402.21,165789.06,261322.34,23132.72,8587.93,16434.31,0.0,0.0,0.0,0.0,0.0,4196.19,OK,4,1,R,22840.0,0.0,176740.0,0.0,1,199580.0,737937.65,3.697452901092294
H2OK04055,2014,181038.06,388.0,266361.27,516240.12,45176.14,7835.42,18233.85,0.0,0.0,0.0,0.0,0.0,2105.42,OK,4,1,R,40790.0,0.0,117721.0,0.0,1,158511.0,1037378.28,6.544519181634082
H2OK04139,2012,2777.67,3149.35,3028.84,3957.18,0.0,10083.34,1689.34,0.0,0.0,0.0,0.0,0.0,1582.12,OK,4,0,D,11935.0,0.0,71846.0,0.0,0,83781.0,26267.84,0.313529797925544
H2OR01133,2012,661951.81,9027.34,80561.75,1190257.96,104399.59,77488.19,3907.59,0.0,0.0,0.0,0.0,0.0,13396.11,OR,1,1,D/WF,57146.0,0.0,197845.0,0.0,1,254991.0,2140990.34,8.396336890321619
H2OR01133,2014,359442.14,889.59,115222.23,75885.6,1750.0,102625.32,10043.27,0.0,0.0,0.0,0.0,0.0,521.25,OR,1,1,D/WF,50903.0,0.0,160038.0,0.0,1,210941.0,666379.4,3.159079553050379
H2OR01190,2012,3723.39,3165.43,5929.13,5021.37,0.0,0.0,419.9,0.0,0.0,0.0,0.0,0.0,651.14,OR,1,0,R,18996.0,0.0,109699.0,0.0,0,128695.0,18910.36,0.14693935273320644
H2OR03105,2012,2747.0,0.0,0.0,10588.15,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OR,3,0,R,14844.0,0.0,70325.0,0.0,0,85169.0,15835.15,0.18592621728563208
H2PA02055,2004,35515.1,723.7,1171.65,0.0,0.0,475.36,1687.17,0.0,0.0,0.0,100.0,1000.0,202208.41,PA,2,1,D,61456.0,0.0,253226.0,0.0,1,314682.0,242881.39,0.7718312137332292
H2PA02055,2006,81261.48,1383.4,26560.73,0.0,0.0,9244.8,326.35,0.0,0.0,0.0,0.0,0.0,294959.18,PA,2,1,D,41566.0,0.0,165867.0,0.0,1,207433.0,413735.94,1.9945521686520467
H2PA02055,2008,243755.55,4809.42,7530.27,0.0,0.0,287.0,0.0,0.0,0.0,0.0,0.0,0.0,51217.44,PA,2,1,D,161022.0,0.0,276870.0,0.0,1,437892.0,307599.68,0.7024555826550839
H2PA02055,2010,65420.72,162.0,3105.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104503.86,PA,2,1,D,72417.0,0.0,182800.0,0.0,1,255217.0,173191.87,0.6786063232464922
H2PA02055,2014,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370811.45,PA,2,1,D,82167.0,0.0,181141.0,0.0,1,263308.0,370840.45,1.4083903641362967
H2PA02139,2012,8636.31,533.96,0.0,0.0,0.0,330.3,245.0,0.0,0.0,0.0,0.0,0.0,300.0,PA,2,0,R,5562.0,0.0,33381.0,0.0,0,38943.0,10045.57,0.2579557301697352
H2PA03111,2012,152158.64,15225.6,43738.29,1007.13,3159.48,10551.99,2145.64,0.0,0.0,0.0,0.0,0.0,6544.69,PA,3,0,D,28355.0,0.0,123933.0,0.0,0,152288.0,234531.46000000005,1.5400521380542134
H2PA04127,2004,328.6,0.0,0.0,1007.0,5000.0,225.0,0.0,0.0,0.0,0.0,0.0,600.0,5550.62,PA,4,0,D,29024.0,0.0,116303.0,0.0,0,145327.0,12711.22,0.0874663345421016
H2PA04135,2014,4667.66,163.4,16929.18,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,366230.02,PA,4,1,R,35020.0,0.0,147090.0,0.0,1,182110.0,388046.26,2.1308344407226403
H2PA04143,2012,48173.28,1251.97,288.31,1288.6,1874.29,25149.5,0.0,0.0,0.0,0.0,0.0,0.0,6351.85,PA,4,0,D,14188.0,0.0,104643.0,0.0,0,118831.0,84377.8,0.7100655552843955
H2PA05058,2012,1022.27,0.0,548.55,17035.5,0.0,6683.75,400.0,0.0,0.0,0.0,0.0,0.0,8688.56,PA,5,0,D,25252.0,0.0,104725.0,0.0,0,129977.0,34378.63,0.2644977957638659
H2PA06080,2004,6668.25,0.0,46471.12,4673.36,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,1479298.58,PA,17,1,D,31127.0,0.0,172412.0,0.0,1,203539.0,1538111.31,7.556838296346155
H2PA06114,2004,400246.85,11698.11,399678.32,1163266.2,24668.92,106746.66,128383.57,0.0,0.0,0.0,12175.0,0.0,41605.59,PA,6,1,R,50809.0,0.0,160348.0,0.0,1,211157.0,2288469.22,10.837761570774354
H2PA06114,2006,989616.96,21732.37,470870.4,1418847.06,92232.05,299925.64,23997.57,0.0,0.0,0.0,41410.0,0.0,393606.72,PA,6,1,R,30088.0,0.0,121047.0,0.0,1,151135.0,3752238.77,24.82706699308565
H2PA06114,2008,1152714.18,33613.66,375091.05,442492.33,57750.0,83514.29,10628.08,0.0,0.0,0.0,6400.0,0.0,213541.95,PA,6,1,R,39232.0,0.0,179423.0,0.0,1,218655.0,2375745.54,10.865269671400151
H2PA06114,2010,654996.02,13718.46,287669.29,432846.0,50040.0,71854.19,9463.31,0.0,0.0,0.0,0.0,0.0,32227.85,PA,6,1,R,35575.0,0.0,133770.0,0.0,1,169345.0,1552815.12,9.169536272107237
H2PA06114,2012,649278.7,19001.93,454297.08,527052.0,55400.0,28876.59,8655.8,0.0,0.0,0.0,0.0,0.0,5688.74,PA,6,1,R,45206.0,0.0,191725.0,0.0,1,236931.0,1748250.84,7.378734061815465
H2PA07070,2012,67259.08,3133.0,8173.7,13329.02,32145.22,728.09,847.56,0.0,0.0,500.0,0.0,1000.0,424683.16,PA,7,0,D,20075.0,0.0,143509.0,0.0,0,163584.0,551798.83,3.3731833797926445
H2PA08102,2012,24715.23,1761.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1249249.67,PA,8,0,D,25595.0,0.0,152859.0,0.0,0,178454.0,1275726.47,7.1487692626671295
