cand_id,cycle,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13
H8MD01102,2008,14267.28,16114.12,,31550.35,,21155.13,245.0,,,,,,3609.85
H8MD01128,2010,253.0,,,,,,,,,,,,110.0
H8MD01128,2012,18.0,,,,,,,,,,,,54.0
H8MD01128,2014,15.0,,,,,,,,,,,,72.0
H8MD02084,2008,1913.33,,,2330.1,,1748.19,,,,,,,3579.17
H8MD04130,2008,200.0,,,3374.39,,3324.48,46.21,,,,,,4071.96
H8MD06069,2008,34586.16,2970.98,37415.39,16774.6,,54414.37,3229.13,,,,,25.0,13890.4
H8MD07059,2008,1213.68,,,4511.95,,12176.89,2032.64,,,,,,732.86
H8MD08180,2010,1956.3,,3181.61,8955.81,,7539.66,500.0,,,,,,1150.0
H8MD08198,2008,5815.99,1351.72,67.6,4805.18,18.72,5870.15,1515.1,,,,,,13144.0
H8ME01120,2010,375.44,,840.56,,,,,,,,,,1276860.99
H8ME01138,2008,122103.33,,9917.96,78239.14,1910.9,43254.36,3346.14,,,,,,1855.58
H8ME01146,2008,247444.39,2125.74,11610.07,348758.65,11000.0,1053.8,3885.99,,,,,,16533.71
H8ME01153,2008,61258.44,1295.85,73037.54,250.0,,,,,,,,,293359.67
H8ME01153,2010,641.25,,,,,,,,,,,,1048.75
H8ME01161,2008,60899.91,1373.9,161.42,,,8781.78,124.47,,,,,100.0,527409.34
H8ME01179,2008,195392.6,15387.14,23525.16,90991.29,,15789.85,5177.3,,280.4,,600.0,500.0,25762.23
H8ME01179,2010,108409.5,28639.21,18325.55,274014.38,,27456.99,11349.85,,,,,500.0,8068.08
H8ME01179,2012,2153.95,,,958.45,,,,,,,,,
H8ME01187,2008,22717.58,,7737.38,52472.15,9500.0,1058.51,280.0,,,,,,2126.59
H8ME02128,2008,9443.32,186.36,252.94,261958.9,,11431.05,750.0,,,,,,428.93
H8MI01107,2008,80480.38,16582.58,13440.98,79578.09,,850.22,662.96,,,,,,33414.4
H8MI01115,2010,500.0,390.94,,3095.0,,,236.91,,,,,,
H8MI01115,2012,3834.09,,,,,,,,,,,,
H8MI02097,2008,60454.67,5972.41,8517.9,25221.98,,6231.14,1345.0,,,,,,747.04
H8MI02097,2010,62742.46,5981.55,10818.26,13943.89,,10512.699999999999,5768.68,,500.0,,,,2933.47
H8MI06098,2010,14499.61,,8062.93,18397.31,,9936.27,3883.33,,,,,,1000.0
H8MI06098,2012,43.06,,,,,,,,,,,,
H8MI07096,2008,300.0,,670.0,,,,,,,,,,2116860.25
H8MI09050,2014,32853.87,658.78,,891.14,,,,,,,,,207595.08
H8MI09068,2008,71755.42,2218.13,13970.04,,,18248.98,95.39,,,,,,2208682.73
H8MI15099,2010,684.07,2033.0,1614.97,4726.55,,217.69,123.35,,,,,,2427.42
H8MN01212,2008,15601.03,3239.65,6141.58,598.44,,2263.85,1479.94,,,,,,192441.33
H8MN01220,2008,37255.57,,175.0,400.0,,8041.05,,,,,,,169554.85
H8MN01220,2010,227767.13,15616.72,157358.08,139776.0,6902.0,67589.8,1520.34,,,,,,261848.89
H8MN01220,2012,1573.03,,2285.87,,,,,,,,,,
H8MN03077,2010,7900.0,,15158.29,,,,,,,,,,2537598.16
H8MN03077,2012,18024.94,294.69,,,,,2170.0,,,,,,2461905.76
H8MN03085,2008,38061.56,,63191.41,,,,,,,,,,2742488.57
H8MN03085,2010,44397.7,400.0,141309.52,,,,,,,,,,15559.22
H8MN03101,2008,7666.01,,,45069.36,,,5752.23,,,,,,5923.0
H8MN04075,2008,14424.78,426.76,11302.8,36581.55,,6957.92,1283.25,,,,,,2478.25
H8MN04075,2010,301.7,,,909.92,,,,,,,,,25.0
H8MN05130,2008,2107.89,1831.02,,8396.6,,1333.39,530.57,,,,,,
H8MN06047,2004,416164.19,1082.0,76502.33,896829.81,36000.0,35121.26,10966.93,,,28243.51,18000.0,1780.93,53437.37
H8MN06047,2006,298797.37,,172592.39,778100.01,70000.0,22501.93,14448.1,,,,17000.0,7266.9,5088.61
H8MN06047,2008,396550.07,,208510.45,666241.43,54100.0,13010.93,5992.67,,,,,,2796.04
H8MN06047,2010,458302.48,1421.91,271031.12,109939.74,25000.0,11960.09,3820.43,,,,,,3354.87
H8MN06047,2012,536313.73,905.2,413559.34,689924.26,98850.0,12333.71,9064.41,,,,,,4415.35
H8MN06047,2014,786439.63,361.49,295031.37,1584017.85,112500.0,3193.61,15758.8,,,,,,1733.92
H8MN06070,2012,2460.59,,12.07,,,,,,,,,,
H8MN06070,2014,21.0,,,,,,,,,,,,
H8MO02141,2008,8008.11,1869.38,,,,2121.21,842.1,,,,,,20699.26
H8MO02166,2008,753.66,156.38,2291.41,,,28051.32,3953.0,,200.0,,125.0,,451.63
H8MO02174,2008,60629.36,1565.82,36402.9,14855.0,,721.77,1612.01,,,,,,
H8MO07066,2010,125611.11,,41752.42,154170.24,,,4980.74,,,,,,8181.19
H8MO08072,2008,7972.95,3254.71,16.22,26646.41,,3261.48,173.25,,,,,,5092.3
H8MO08072,2010,680.0,,,,,,,,,,,,
H8MO09054,2008,837.89,,,,,,,,,,,,59724.15
H8MO09088,2008,57549.81,970.85,24256.65,5000.0,8222.4,7836.42,708.24,,,,,,1546344.5
H8MO09088,2010,16951.68,615.55,,250.0,6000.0,,,,,,,750.0,
H8MO09138,2008,83679.68,,,,,18479.04,507.77,,,,,,8234.6
H8MO09153,2008,8166.3,,7000.0,,,,,,,,,,2772076.03
H8MO09153,2010,175142.94,4490.8,36475.98,37149.59,,3553.0,654.62,,,,1000.0,300.0,230351.31
H8MO09153,2012,154297.13,25737.53,132813.0,127905.38,10000.0,,416.15,,,,5000.0,1000.0,12099.44
H8MO09153,2014,126.08,649.6,5610.0,,,,,,,,,,458418.65
H8MS01053,2008,94820.09,3385.38,24747.87,1199094.53,53000.0,2871.93,11992.5,,227.0,,,,104738.98
H8MS01079,2008,78283.27,11422.13,72187.15,488294.48,14000.0,61246.73,14585.67,,,,,,2955.5
H8MS01095,2008,17080.38,,3581.0,165264.69,36017.0,18490.0,267.55,,,,,,93810.56
H8MS01111,2008,46375.92,,60217.22,137070.74,,4802.61,,,,,,,
H8MS03034,2008,4595.78,879.2,6777.9,3313.29,,,,,,,,,260343.26
H8MS03042,2008,140342.23,13912.75,59279.03,829172.84,,,35221.42,,,,,,42796.47
H8MS03067,2008,314271.05,35753.62,42211.14,570044.29,,98988.9,40595.73,,,,,750.0,7143.22
H8MS03067,2010,260331.46,55898.61,25043.66,190770.16,,6600.01,54255.14,,,,24000.0,63130.0,5020.35
H8MS03067,2012,77135.40000000001,14412.13,1134.35,1100.0,,,2568.22,,,,,1750.0,518067.19
H8MS03067,2014,779.04,,,,,,,,,,,,635055.72
H8MS03091,2008,1906.46,580.5,877.77,82034.27,,270.0,,,,,,,901.93
H8MS05047,2010,31544.94,336.74,9451.15,6075.89,,,2652.05,,,,,,441146.98
H8MS05047,2014,65700.92,11980.17,300.0,215177.11,,105.77,13462.98,,,9.0,,,7110.48
H8NC03043,2008,2817.49,2177.38,157.95,2374.41,,2652.86,1434.42,,,,,,683.1
H8NC03043,2014,2814.84,1607.01,1658.0,11232.49,,878.67,496.38,,,,,,1130.64
H8NC03050,2008,36098.28,,19197.91,78031.57,4400.0,410.99,,,,,,,4015.0
H8NC04074,2008,172061.1,9063.52,32398.41,260729.28,9283.52,6151.74,10109.34,,3178.17,,,,2626.69
H8NC04074,2010,159382.84,1544.39,9421.11,245675.38,13002.74,13382.29,13596.8,,,,,,3105.58
H8NC05030,2008,81115.64,15288.04,12759.67,67905.61,4400.0,9003.49,7294.67,,,,,325.0,22459.9
H8NC05030,2010,3.95,,,,,,,,,,,,
H8NC06053,2008,1652.0,,698.97,,,,,,,,,350.0,
H8NC07085,2008,10975.29,11378.89,450.0,15410.0,,12458.69,6567.63,,,,125.0,,10615.53
H8NC07085,2010,7238.92,3117.64,21063.67,1164.22,,2992.7,2713.24,,,,,,7210.35
H8NC08042,2006,4150.69,543.6,8557.43,,,,,,,,,,2489443.6
H8NC08042,2008,5230.0,,8647.24,,,,,,,,,,3860951.6799999997
H8NC09065,2008,1854.83,,,17441.3,,,,,,,,,
H8NC09073,2008,127551.51,393.88,22922.96,48736.81,,24028.3,801.93,,,,150.0,,22427.34
H8NC09073,2010,666.69,,,,,,,,,,,,
H8NC10055,2008,1903.39,,,,,282.89,,,,,,,673221.75
H8NC10055,2010,2770.99,,200.0,,,,,,,,,209.38,3937.29
H8NC10063,2008,1001.32,,,,,,,,,,,,116495.64
H8NC11038,2006,4150.69,543.6,8557.43,,,,,,,,,,3903942.51
H8NC11061,2008,102843.11,1187.85,35593.85,,5950.0,10651.93,7195.27,,,,2695.0,,88071.82
H8NC11061,2012,15817.22,,1268.85,4313.8,2025.0,1686.41,650.0,,,,,,799.18
H8NC11079,2008,81244.0,486.97,935.4,22188.45,,,,,,,,,26034.0
H8NE02139,2008,50751.09,,,,,,,,,,,,1777836.02
H8NE02139,2010,898403.3099999999,,15988.18,865224.54,50500.0,5094.48,11706.31,,,,57630.21,,9962.43
H8NE02139,2012,1194424.48,,9747.09,552213.32,,1660.64,460.0,,,,198050.0,,1131.77
H8NE02139,2014,775768.25,17987.92,882449.57,1152160.03,130405.65,2995.41,4244.09,,,,,,12983.18
H8NH02184,2008,912.16,,,29085.47,,,1500.0,,,,,,4854.11
H8NH02192,2008,210738.56,636.48,11573.02,218890.23,8500.0,7951.82,5787.54,,,,,,44880.44
H8NH02192,2010,145194.39,1015.06,2500.0,24118.58,,25.0,7034.81,,,,,,10502.79
H8NH02192,2012,1150.0,,,,,,,,,,,,
H8NH02200,2008,188907.15,9265.06,11992.79,133985.98,6348.0,21047.71,3990.85,,,,,3300.0,38629.38
H8NJ01143,2008,44748.24,2695.4,,17200.0,,,,,,,,,
H8NJ02091,2008,86838.45,,8853.69,60555.76,4672.0,1213.8,,,,,,,29151.43
H8NJ03156,2008,616028.7,4187.65,247454.88,1575120.33,99243.25,90492.14,3707.58,101000.0,,2050.0,,100.0,18091.53
H8NJ03156,2010,48652.69,106.95,63755.47,60.0,,,3156.49,,,,,,3084254.92
H8NJ03156,2012,38825.16,,,,,,,,,,,,16970.22
H8NJ03172,2008,6787.81,40000.0,49365.89,,,,,,,,,,1248845.36
H8NJ03172,2010,11773.36,142.46,6658.29,,750.0,,2861.72,,,,,,18650.84
H8NJ03180,2010,34.64,83.0,,,,50.0,,,,,,51.54,1006.0
H8NJ04014,2014,22566.93,,,,,,,,,,,,422452.82
H8NJ04147,2008,354.15,,1900.16,,,,,,,,,,369569.39
H8NJ05052,2004,4802.72,,10589.68,,,,1460.68,,,,,,1106020.1700000002
H8NJ05052,2010,17186.52,,,,,,,,,,,,821633.99
H8NJ05052,2012,35509.68,,,,,,,,,,,,747133.51
H8NJ05052,2014,10831.85,,,,,,,,,,,,2147804.81
H8NJ07108,2008,15676.97,,16548.39,625.0,14000.0,41378.85,,,,4600.0,460.0,425.0,902.33
H8NJ07132,2008,4674.83,,68202.3,38519.35,,90397.49,774.75,,,,,,8233.18
H8NJ07132,2010,208.47,,,,,,,,,,,,
H8NJ08056,2008,3082.46,,,13139.53,,602.54,9965.6,,,,,,29395.62
H8NJ08056,2010,48536.99,250.0,3250.0,73411.9,9250.0,12316.51,15538.85,,,,1000.0,,
H8NJ08056,2012,106.62,,,313.64,,,,,,,,,
H8NJ09088,2014,1225211.47,,,,,,,,,,,,32285.7
H8NJ12074,2008,22906.98,,1199.08,3300.0,3000.0,,750.0,,,,,,1030.0
H8NJ12074,2010,29260.13,2184.74,,,5500.0,2696.33,451.76,,,,,,
H8NJ12074,2012,2546.3,,,837.5,,,,,,,,,
H8NM01117,2006,1342518.84,3422.2,79138.23,1763284.02,22225.0,39641.08,53648.75,,,,500.0,,72968.96
H8NM01117,2008,16851.54,,319.79,100.0,,,,,,,,,1103.73
H8NM01117,2010,600.0,,,,,,,,,,,,
H8NM01174,2004,123162.88,319.0,59598.31,,,,,,,,,,3202425.87
H8NM01174,2006,13199.62,,5158.07,,,,,,,,,,4983846.17
H8NM01174,2008,29768.74,,8647.24,,,,,,,,,,2388420.93
H8NM01224,2008,94633.51,838.26,8727.42,5026.0,,11156.46,1143.08,,,,,,2331265.15
H8NM01224,2010,171682.35,4121.3,210745.3,346.68,41200.0,5948.58,1714.24,,,,,,2345847.9699999997
H8NM01224,2012,1819.0,,,,,,2945.0,,,,,,6546881.37
H8NM01224,2014,121292.58,4185.14,26033.06,,,,,,,,,,56363.11
H8NM01257,2008,125847.24,881.99,,142840.02,,18885.4,3104.68,,,,,640.5,3119.99
H8NM01257,2010,7300.5,,,,,,,,,,,,
H8NM01273,2008,8889.08,,10485.67,,,,,,,,,,1834259.82
H8NM01281,2008,215.46,,1147.0,61901.34,,,,,,,,,8909.0
H8NM01299,2008,7375.4,,157.6,117238.78,,6437.06,,,,,,,1198.66
H8NM01315,2008,2568.05,,,800.0,,300.0,144.56,,,,,,17710.33
H8NM02032,2008,731472.2,14840.33,17350.04,611394.96,101800.0,227114.91,2982.55,,,,,,2198696.24
H8NM02032,2010,38462.91,403.64,26942.22,650.0,,18455.16,5196.3,,,,,,1874480.3399999999
H8NM02073,2008,48975.58,1324.04,6872.07,434313.41,19590.0,,290.85,,,,,,410.01
H8NM03162,2008,497700.12,1049.48,33694.64,865293.07,40380.47,161240.39,4391.84,,,,,,3654.62
H8NM03162,2010,1750.0,,,,,,,,,,,,
H8NM03170,2008,2154.0,,1500.0,1555.43,,7461.16,682.35,,,,,,111637.26
H8NM03196,2008,6750.0,,6694.65,62059.44,,,,,,,,,1362565.03
H8NM03204,2008,30767.79,3048.06,11004.86,16923.07,,,688.0,,,,2000.0,,78825.92
H8NM03212,2008,72740.14,6078.72,23240.62,39211.64,3793.24,24660.43,2982.73,,,,,,5574.84
H8NV03036,2008,628.09,,,,,,,,,,,,1769834.16
H8NV03036,2010,14651.41,,840.56,,,,,,,,,,2595669.8000000003
H8NV03036,2012,530534.0,7617.13,16241.39,200.0,10000.0,1352.25,,,,,,,336831.96
H8NV03036,2014,133140.51,,49291.68,111754.0,,13776.37,3195.7,,,,,500.0,435330.95
H8NY01148,2008,134550.0,34552.85,455533.22,104863.69,24284.53,2161.26,15660.58,,,,,,18985.4
H8NY01148,2010,6590.71,,25434.08,1600.0,,1779.52,,,,,500.0,,4962.17
H8NY01148,2014,612612.62,8344.25,26299.75,808268.71,39894.86,218963.05,64119.87,,,,,1250.0,42242.64
H8NY03144,2008,18150.0,100.0,2667.5,2989.26,,5409.62,2000.0,,,,,,9614.29
H8NY03144,2010,2500.0,,,,,,,,,,,,
H8NY04050,2010,794.04,10.89,10.2,,,325.88,,,,,,,1417.92
H8NY04050,2014,4418.75,865.21,,4148.19,,896.56,298.3,,,,,,472.89
H8NY05099,2008,900.0,882.7,334.37,14876.93,1830.68,2435.38,,,,,,,760.73
H8NY05099,2010,2413.27,,2021.16,844.88,,8976.55,,,,,,,
H8NY06048,2006,27019.46,283.39,101285.19,12261.76,,,2891.91,,,,,400.0,572759.8
H8NY07046,2004,9819.3,,904.9,,,3801.88,,,,,25880.0,,816816.78
H8NY07046,2014,2730.33,,15350.0,,,,,,,,,,2201399.14
H8NY09091,2004,137527.32,842.76,2617.01,119987.14,29450.0,55096.049999999996,2565.53,,,,3289.0,,139031.86
H8NY09091,2006,7399.7,723.0,7997.19,,,1672.99,,,,,,,369653.85
H8NY13028,2004,345395.55,7684.18,249722.55,53013.16,21000.0,306311.4,,,,,,,8733.68
H8NY13028,2006,98226.31,1818.43,205759.69,408.0,15500.0,8666.52,,,,,,,1166183.3
H8NY13028,2008,3639.08,,9094.27,,,,,,,,,,806443.95
H8NY13069,2014,576592.71,8653.39,179882.32,1493256.79,29200.0,83404.01,29125.56,,,,,1810.0,30002.85
H8NY13077,2008,408056.43,5665.24,141832.08000000002,152529.0,52625.0,547064.84,17864.3,,,100.0,5815.0,2195.0,55023.07
H8NY13077,2010,802755.33,9202.84,585434.97,698909.28,141250.0,172421.28,83376.75,,,2800.0,23285.0,57850.5,99580.12
H8NY13077,2012,17516.33,,2077.89,,,,4250.0,,,,5065.0,1900.0,13864.89
H8NY13077,2014,7481.43,,3000.0,50.0,,,372.0,,,,500.0,1200.0,
H8NY13085,2008,71267.52,,,77972.3,12200.0,115905.46,,,,,,,13141.73
H8NY13127,2008,23716.34,3911.86,25088.88,21112.08,7000.0,72325.1,7111.1,,,,,,
H8NY13127,2010,2500.0,,,,,,,,,,,,
H8NY19140,2008,169401.49,753.86,212345.77,66657.93,,53358.16,7835.0,,,,,,83495.92
H8NY20056,2004,285276.51,5003.36,39118.58,27445.94,,,,,,,550.0,3300.0,1071179.02
H8NY20056,2006,52701.98,1061.79,34282.71,6582.5,,,,,,,,500.0,991156.9
H8NY21138,2008,117310.04,,131686.04,237635.23,17411.95,38257.18,,,,,1800.0,,
H8NY21146,2008,90877.61,513.97,12056.54,785.35,11550.0,80200.36,196.0,,,,,,445515.8
H8NY21187,2008,130033.73,133.28,77701.18,232537.76,9857.41,2743.71,10519.35,,,,800.0,,16286.28
H8NY21203,2008,171109.8,287.5,35889.44,261921.08,48900.0,139408.25,6619.36,,,,,,77087.11
H8NY22045,2004,242675.31,14398.64,288618.31,247644.03,,11089.31,,,,,450.0,1850.0,477172.32
H8NY22045,2006,2026603.82,43997.04,516934.33999999997,120962.0,54945.0,47364.32,,,,,,,534717.35
H8NY22045,2008,30266.86,2085.84,,,6295.74,,,,,,,,10706.76
H8NY22045,2010,2887.93,,,,,,,,,,,,
H8NY22102,2008,86277.03,2530.72,22113.56,15523.97,,16398.64,,,,,,2400.0,
H8NY22102,2010,304830.34,24368.02,38943.14,24265.0,20282.0,179370.52,1200.0,,,,484.12,124.53,
H8NY22102,2012,69551.81,4557.39,2020.0,,,3602.58,,,2100.0,,,1000.0,
H8NY22102,2014,3537.15,,149.0,,,,,,,,,,
H8NY23100,2008,1228.34,,,,,4950.0,,,,,,,97934.76
H8NY24066,2008,198420.9,,99602.12,699611.92,50480.0,12453.18,19274.53,,1.75,,,,656.41
H8NY24066,2010,252472.78,5744.96,120530.73999999999,890574.82,,3313.86,14722.23,,,,,,17445.51
H8NY24066,2012,289961.23000000004,7250.31,215474.4,234609.65,13000.0,5639.5,4484.36,,,,,,15286.23
H8NY24066,2014,288132.48,10249.46,206611.15,291042.44,30680.0,15314.73,,,,,200.0,,9221.59
H8NY26061,2008,38061.56,,63191.41,,,3505.0,,,,,,,1180454.97
H8NY26061,2010,44397.7,400.0,141309.52,,,,,,,,,,10217.67
H8NY26079,2008,335257.69,5749.28,15793.37,698810.66,9600.0,25982.88,7484.97,,,,110.0,75.0,69187.02
H8NY26079,2010,100.0,,994.07,9.95,,,,,,,,,1672.0
H8NY26087,2012,32887.7,7280.05,7306.57,16676.77,,15258.62,61.1,,,,,,3038.7
H8NY26095,2010,7900.0,,15158.29,,,,,,,,,,845465.32
H8NY27036,2010,5772.75,,,,,,,,,,,,
H8NY27036,2012,4046.09,,,,,,,,,,,,
H8NY27077,2012,3394.22,,,,,,,,,,,,10439.11
H8NY27077,2014,643.39,,,,,,,,,,,,975.0
H8NY27093,2008,9582.21,,,,,,,,700.0,,,,166777.8
H8NY27093,2010,500.0,,,,,,,,,,,,4389.23
H8NY27101,2010,11.99,,,,,,,,,,,,335.0
H8NY27101,2012,47.96,,,,,,,,,,70.0,,
H8NY29032,2012,266596.79,,6437.17,126990.21,56500.0,,5619.92,,,,360.0,,860782.5900000001
H8NY29032,2014,207634.80000000002,2403.02,35675.82,,19500.0,19002.74,33831.79,,,,17330.0,,18071.89
H8OH01043,2006,10045.93,,19683.85,,,,,,,,,,3145915.06
H8OH01043,2008,80519.83,,8647.24,,,,,,,,,,2607090.19
H8OH01043,2010,2399.29,,5521.549999999999,,,,,,,,,,2031987.84
H8OH01043,2012,12751.74,,,,,,,,,,,,714302.1
H8OH01068,2008,216977.16,6182.94,16240.04,753411.8,64772.46,43013.25,8510.11,,,,,,224547.91
H8OH01068,2010,21892.36,753.3,940.23,,,224.72,1929.39,,,,,,1999232.07
H8OH02041,2004,1414.4,,,6573.3,,,208.0,,,,,,5950.2
H8OH02041,2006,4921.48,,3613.63,20751.44,,,,,,,,,6800.61
H8OH02041,2008,4477.6,,,,,,,,,,,,3636.28
H8OH02041,2010,1840.0,,,,,,,,,,,,4169.5
H8OH02041,2012,4454.22,,,,,,,,,,,,1865.49
H8OH02041,2014,4605.27,,,,,,,,,,,,1934.95
H8OH02058,2008,107529.39,762.26,6597.48,,12500.0,1748.41,1906.17,,,,500.0,532.4,
H8OH02058,2010,519.05,,,,,,,,,,,,
H8OH02090,2008,45236.68,74.44,2262.65,79776.16,4700.0,2291.01,,,,,,,12319.91
H8OH02090,2010,6991.31,,,,,,,,,,,,162219.18
H8OH02090,2012,6060.42,222.12,,879.0,379.78,2310.0,,,,,,,
H8OH05036,2008,322164.57,4563.59,45588.89,1101692.0,64773.57,273040.45,10806.9,,,1000.0,7500.0,,4000.0
H8OH05036,2010,66147.85,,110931.89,3631.32,,57306.26,,,,,55186.34,,
H8OH05036,2012,1112716.06,,,,,,,,,,22315.55,,2673.03
H8OH05036,2014,681341.01,,,,,,,,,,,,3728.34
H8OH05044,2008,5806.24,,,,,,,,,,,,128695.08
H8OH05044,2010,1868.62,,,,,,,,,,,,
H8OH05143,2008,1853.39,1777.06,6057.14,29386.54,11000.0,5752.25,,,,,,,5995.42
H8OH07057,2008,1125.0,,338.0,,,409.92,,,,,,,6979.89
H8OH07065,2010,2700.0,,6238.62,,,,,,,,,,505682.67
H8OH07065,2014,7910.46,,,,,,,,,,,,
H8OH07073,2008,71455.82,13539.57,13100.64,63019.42,,8157.35,88.06,,,,,,156.4
H8OH07081,2008,33673.92,,7363.92,3058.59,,17309.23,1062.79,,,,,,400.0
H8OH07099,2010,2669.75,,175.0,,,,,,,,,,
H8OH08063,2008,8631.44,20.01,43.11,553.51,,3201.03,,,,,,,
H8OH10051,2008,89646.09,806.01,6396.8,13550.34,8800.0,33194.05,500.0,,,,,,17125.0
H8OH10069,2008,140614.15,2799.2,5384.49,361358.43,65031.45,6079.27,9745.15,,,,,,4461.69
H8OH10077,2008,14912.75,223.5,,,,16980.13,1550.82,,,,,,937.0
H8OH10077,2010,236.25,,,,,,,,,,,,
H8OH10085,2008,175167.39,70.34,127231.32,7859.52,15770.0,51058.53,781.12,,,5000.0,,,
H8OH10085,2010,2230.26,,632.81,,,,,,,,,,
H8OH11067,2004,71005.72,,4577.93,,,664.24,,,,,,,158331.26
H8OH11067,2006,271530.7,67.94,144843.06,19095.37,5000.0,12728.78,37127.18,5000.0,,5000.0,18930.0,12455.0,7902.78
H8OH11067,2008,647150.6,4490.87,116893.26,10019.97,,10111.3,34339.74,,,,53550.0,30173.75,7825.36
H8OH11067,2010,1596.03,,,,,,,,,,,,
H8OH11141,2008,16956.56,8898.44,10824.91,28723.05,1614.62,4586.88,13678.94,,,,250.0,,3621.45
H8OH11141,2010,280393.85,6945.56,102739.04,14392.59,,162.0,27944.91,,,,59658.0,3650.0,5307.74
H8OH11141,2012,203055.14,,135503.51,81142.65,2500.0,4458.59,36892.76,,,,203620.0,8255.0,2132.74
H8OH11141,2014,159605.25,21000.0,143028.9,46353.92,1000.0,,10883.29,,,,50650.0,13505.0,10035.06
H8OH12057,2004,1202.14,,,1056.67,,,,,,,,,265.34
H8OH12057,2006,148.18,,,,,,,,,,,,
H8OH14087,2008,257293.68,7173.06,5419.6,208425.0,29500.0,15974.68,8727.47,,,200.0,,,11828.74
H8OH14087,2010,8316.039999999999,1064.43,93.69,2775.0,,805.79,28.73,,,,,,121385.35
H8OH15076,2008,522672.64999999997,12890.56,49904.38,1640466.09,77676.5,25192.45,700.0,,,,1000.0,,32621.23
H8OH15076,2010,423232.44,3012.92,863932.5,1094541.62,69180.0,1942.98,2304.9,,,,19000.0,,28638.02
H8OH15076,2012,350645.35,,534735.01,1071557.63,104371.78,1009.48,12072.73,,,,23270.0,,87876.65
H8OH15076,2014,524520.87,2188.04,306041.67,404520.29,58806.89,,6087.83,,,,56250.0,,152802.78
H8OH15084,2008,70.48,415.5,1742.17,7957.08,,,,,,,,,
H8OH16058,2008,527206.05,5808.28,133622.59,912055.8,42495.55,,2474.02,,,,80750.0,1365.0,135415.19
H8OH16058,2010,294611.98,11541.16,250806.69,741065.76,,,2461.38,,,,1400.0,1035.0,1035563.79
H8OH16066,2008,222512.86000000002,14636.24,181104.15,31093.74,7517.5,16562.62,2826.5,,,,,,725135.86
H8OH16066,2010,7607.79,,4334.2,2513.5,,,320.98,,,,,,63.9
H8OH18062,2008,47382.4,3375.53,,37202.81,,2069.38,300.0,,,,,,
H8OH18088,2008,126612.94,,57916.13,128625.56,22622.0,41477.16,425.0,,,,,,9600.59
H8OH18088,2010,61002.54,,600.0,9660.27,,46988.61,,,,,,,
H8OH18088,2012,30.0,,,,,,,,,,,,
H8OH18088,2014,115.0,,,,,,,,,,,,
H8OK01108,2008,76864.77,507.0,5840.45,406714.06,30894.15,2111.27,486.36,,,,,,36195.87
H8OK01108,2010,5640.07,,4080.45,13511.84,,,,,,,,,
H8OK03047,2008,4308.05,,,,,,,,,,,,24156.38
H8OK03047,2010,1520.29,,,,,,,,,,,,486.0
H8OK03054,2008,316.91,,,66231.06,,5146.48,985.97,,,,,,
H8OR01072,2004,205559.1,15617.24,,504712.0,,189503.27,14067.39,,,,,,1590872.41
H8OR01072,2012,167421.56,6771.68,27220.01,2461.04,,2685.0,,,,,,,117912.09
H8OR05107,2008,207211.39,4020.48,67224.75,897522.19,64713.9,120967.64,5868.01,,,,,,13284.74
H8OR05107,2010,366433.96,10279.78,125139.83,1141541.2,81885.0,62988.83,2410.66,,,,,,6438.24
H8OR05107,2012,321086.09,1625.4,170457.61,454842.1,44541.4,15314.06,2098.71,,,,,,4932.87
H8OR05107,2014,319184.96,715.49,159856.75,575154.85,33000.0,10811.38,11174.42,,,,,,21126.33
H8OR05115,2008,25008.25,,3368.33,14000.0,10000.0,60951.6,,,,,,,624.8
H8PA01153,2010,1221.94,,,,,,,,,,,,418015.82
H8PA01187,2012,448.75,,600.0,7472.0,,,,,,,,,
H8PA02094,2008,560.0,,,1030.0,,1968.63,,,,,,,
H8PA03050,2008,7730.21,,50.37,750.0,,,,,,,,,168681.55
H8PA03068,2008,45741.94,8143.36,4445.83,30853.94,3000.0,23533.08,8734.96,,,,,,2604.39
H8PA03084,2008,6573.46,,3999.27,,,20014.83,437.33,,,,,,1111465.03
H8PA05063,2008,106304.6,2052.23,9624.81,1330365.57,30620.0,,,,,,,,400.0
H8PA05071,2010,361803.76,30084.46,199004.31,56420.56,25822.5,2077.36,,,,,431.0,8566.95,92871.0
H8PA05071,2012,545796.85,26618.01,301306.16,227277.76,16044.4,11735.74,,,,,,14274.09,
H8PA05071,2014,433023.58,65905.93,227092.42,247246.26,37346.07,6960.48,,,,,,9072.15,16252.96
H8PA05113,2008,55092.01,2549.92,,235169.2,14000.0,163.13,,,,,,,17257.61
H8PA05139,2008,20243.07,1482.46,12076.04,6897.3,,,,,,,,,
H8PA05147,2008,8833.74,1286.05,9030.28,50886.13,3642.69,3807.02,527.7,,,,,,7622.24
H8PA05154,2008,4796.32,,598.75,145139.3,81.5,2105.91,280.0,,,1000.0,,,
H8PA05162,2008,5000.0,,,10377.05,,1385.24,3000.0,,,,,,28699.34
H8PA06079,2010,4507.72,,,,,,,,,,,,7633.78
H8PA07085,2008,151568.68,21171.04,25432.77,316345.25,31295.0,40709.27,8845.79,,,,940.85,,1747.4
H8PA07085,2010,9080.17,,,4014.66,,286.2,,,,,1731.02,,
