state_abbreviation,district,cand_id,incumbent,party,primary_votes,runoff_votes,general_votes,ge_runoff_election_votes,ge_winner_indicator,cycle,total_votes
TX,10,H6TX10098,0,LBT,0.0,0.0,7614.0,0.0,0,2006,7614
TX,11,H4TX19136,1,REP,37391.0,0.0,107268.0,0.0,1,2006,144659
TX,12,H6TX12060,1,REP,20426.0,0.0,98371.0,0.0,1,2006,118797
TX,12,H6TX12094,0,DEM,4846.0,0.0,45676.0,0.0,0,2006,50522
TX,12,H6TX12128,0,LBT,0.0,0.0,2888.0,0.0,0,2006,2888
TX,13,H4TX13014,1,REP,36477.0,0.0,108107.0,0.0,1,2006,144584
TX,13,H6TX13100,0,DEM,10651.0,0.0,33460.0,0.0,0,2006,44111
TX,13,H6TX13118,0,LBT,0.0,0.0,3829.0,0.0,0,2006,3829
TX,14,H6TX22101,1,REP,24086.0,0.0,94380.0,0.0,1,2006,118466
TX,14,H6TX14108,0,REP,6935.0,0.0,0.0,0.0,0,2006,6935
TX,14,H6TX14090,0,DEM,13244.0,0.0,62429.0,0.0,0,2006,75673
TX,15,H6TX15055,1,DEM,39094.0,0.0,0.0,0.0,1,2006,39094
TX,15,H4TX15076,0,REP,5552.0,0.0,0.0,0.0,0,2006,5552
TX,15,H6TX15113,0,REP,2278.0,0.0,0.0,0.0,0,2006,2278
TX,16,H6TX00115,1,DEM,28931.0,0.0,61116.0,0.0,1,2006,90047
TX,16,H6TX16129,0,LBT,0.0,0.0,16572.0,0.0,0,2006,16572
TX,17,H8TX06035,1,DEM,11913.0,0.0,92478.0,0.0,1,2006,104391
TX,17,H6TX17069,0,REP,17291.0,0.0,64142.0,0.0,0,2006,81433
TX,17,H6TX17051,0,REP,14712.0,0.0,0.0,0.0,0,2006,14712
TX,17,H6TX17085,0,LBT,0.0,0.0,2504.0,0.0,0,2006,2504
TX,18,H4TX18054,1,DEM,9512.0,0.0,65936.0,0.0,1,2006,75448
TX,18,H6TX18117,0,REP,2753.0,0.0,16448.0,0.0,0,2006,19201
TX,18,H6TX18125,0,LBT,0.0,0.0,3667.0,0.0,0,2006,3667
TX,19,H4TX19102,1,REP,37038.0,0.0,94785.0,0.0,1,2006,131823
TX,19,H6TX19073,0,DEM,9656.0,0.0,41676.0,0.0,0,2006,51332
TX,19,H2TX17050,0,LBT,0.0,0.0,3349.0,0.0,0,2006,3349
TX,20,H8TX20077,1,DEM,16398.0,0.0,68348.0,0.0,1,2006,84746
TX,20,H8TX28039,0,LBT,0.0,0.0,9897.0,0.0,0,2006,9897
TX,21,H6TX21012,1,REP,27166.0,0.0,0.0,0.0,1,2006,27166
TX,21,H2TX21052,0,DEM,11264.0,0.0,0.0,0.0,0,2006,11264
TX,22,H6TX09033,0,DEM,7993.0,0.0,76775.0,0.0,1,2006,84768
TX,22,H4TX22023,1,REP,20563.0,0.0,0.0,0.0,0,2006,20563
TX,22,H6TX22127,0,REP,9941.0,0.0,0.0,0.0,0,2006,9941
TX,22,H4TX22155,0,REP,1550.0,0.0,0.0,0.0,0,2006,1550
TX,22,H6TX22119,0,REP,1115.0,0.0,0.0,0.0,0,2006,1115
TX,22,H6TX22168,0,LBT,0.0,0.0,9009.0,0.0,0,2006,9009
TX,23,H6TX23109,0,DEM,30164.0,0.0,0.0,0.0,1,2006,30164
TX,23,H2TX23058,1,REP,17929.0,0.0,0.0,0.0,0,2006,17929
TX,24,H4TX24094,1,REP,9716.0,0.0,83835.0,0.0,1,2006,93551
TX,24,H2TX26127,0,DEM,3089.0,0.0,52075.0,0.0,0,2006,55164
TX,24,H6TX24123,0,LBT,0.0,0.0,4228.0,0.0,0,2006,4228
TX,25,H4TX10028,1,DEM,29119.0,0.0,0.0,0.0,1,2006,29119
TX,26,H2TX26093,1,REP,17964.0,0.0,94219.0,0.0,1,2006,112183
TX,26,H6TX26060,0,DEM,5157.0,0.0,58271.0,0.0,0,2006,63428
TX,26,H6TX26078,0,LBT,0.0,0.0,3993.0,0.0,0,2006,3993
TX,27,H2TX27026,1,DEM,31563.0,0.0,62058.0,0.0,1,2006,93621
TX,27,H4TX27030,0,REP,7207.0,0.0,42538.0,0.0,0,2006,49745
TX,27,H6TX27050,0,LBT,0.0,0.0,4718.0,0.0,0,2006,4718
TX,28,H2TX23082,1,DEM,24256.0,0.0,0.0,0.0,1,2006,24256
TX,28,H8TX28013,0,DEM,18484.0,0.0,0.0,0.0,0,2006,18484
TX,28,H6TX28033,0,DEM,2943.0,0.0,0.0,0.0,0,2006,2943
TX,29,H2TX29030,1,DEM,4538.0,0.0,37174.0,0.0,1,2006,41712
TX,29,H6TX29049,0,REP,2113.0,0.0,12347.0,0.0,0,2006,14460
TX,29,H0TX25040,0,LBT,0.0,0.0,1029.0,0.0,0,2006,1029
TX,30,H2TX00015,1,DEM,17490.0,0.0,81348.0,0.0,1,2006,98838
TX,30,H6TX30112,0,REP,1614.0,1129.0,17850.0,0.0,0,2006,20593
TX,30,H6TX30096,0,REP,1308.0,727.0,0.0,0.0,0,2006,2035
TX,30,H6TX30104,0,REP,704.0,0.0,0.0,0.0,0,2006,704
TX,30,H8TX05052,0,LBT,0.0,0.0,2250.0,0.0,0,2006,2250
TX,31,H2TX31044,1,REP,23438.0,0.0,90869.0,0.0,1,2006,114307
TX,31,H6TX31011,0,DEM,7023.0,0.0,60293.0,0.0,0,2006,67316
TX,31,H6TX31029,0,LBT,0.0,0.0,4221.0,0.0,0,2006,4221
TX,32,H2TX03126,1,REP,13210.0,0.0,71461.0,0.0,1,2006,84671
TX,32,H6TX32019,0,DEM,3622.0,0.0,52269.0,0.0,0,2006,55891
TX,32,H6TX32035,0,LBT,0.0,0.0,2922.0,0.0,0,2006,2922
TX,15,H6TX15055,1,DEM,0.0,0.0,43236.0,0.0,0,2006,43236
TX,15,H4TX15076,0,REP,0.0,0.0,16601.0,0.0,0,2006,16601
TX,15,H6TX15113,0,REP,0.0,0.0,10150.0,0.0,0,2006,10150
TX,21,H6TX21012,1,REP,0.0,0.0,122486.0,0.0,0,2006,122486
TX,21,H2TX21052,0,DEM,0.0,0.0,49957.0,0.0,0,2006,49957
TX,21,H6TX21186,0,DEM,0.0,0.0,18355.0,0.0,0,2006,18355
TX,21,H6TX21194,0,IND,0.0,0.0,5280.0,0.0,0,2006,5280
TX,21,H6TX21178,0,LBT,0.0,0.0,4076.0,0.0,0,2006,4076
TX,21,H6TX21202,0,IND,0.0,0.0,2189.0,0.0,0,2006,2189
TX,21,H6TX21160,0,IND,0.0,0.0,1439.0,0.0,0,2006,1439
TX,23,H8TX28013,0,DEM,0.0,0.0,24594.0,38256.0,0,2006,62850
TX,23,H2TX23058,1,REP,0.0,0.0,60175.0,32217.0,0,2006,92392
TX,23,H6TX23125,0,DEM,0.0,0.0,14552.0,0.0,0,2006,14552
TX,23,H6TX23141,0,DEM,0.0,0.0,13728.0,0.0,0,2006,13728
TX,23,H6TX23174,0,IND,0.0,0.0,3341.0,0.0,0,2006,3341
TX,23,H6TX23158,0,DEM,0.0,0.0,2647.0,0.0,0,2006,2647
TX,23,H6TX23109,0,DEM,0.0,0.0,2564.0,0.0,0,2006,2564
TX,23,H6TX23166,0,DEM,0.0,0.0,2198.0,0.0,0,2006,2198
TX,25,H4TX10028,1,DEM,0.0,0.0,109911.0,0.0,0,2006,109911
TX,25,H6TX25146,0,LBT,0.0,0.0,42975.0,0.0,0,2006,42975
TX,25,H6TX25153,0,LBT,0.0,0.0,6942.0,0.0,0,2006,6942
TX,25,H6TX25161,0,IND,0.0,0.0,3596.0,0.0,0,2006,3596
TX,28,H2TX23082,1,DEM,0.0,0.0,52574.0,0.0,0,2006,52574
TX,28,H6TX28058,0,DEM,0.0,0.0,15798.0,0.0,0,2006,15798
TX,28,H6TX28066,0,CON,0.0,0.0,9383.0,0.0,0,2006,9383
TX,22,H6TX22184,0,REP,0.0,0.0,76924.0,0.0,0,2006,76924
TX,22,H6TX22168,0,LBT,0.0,0.0,23425.0,0.0,0,2006,23425
TX,22,H6TX22143,0,REP,0.0,0.0,13600.0,0.0,0,2006,13600
TX,22,H4TX22049,0,REP,0.0,0.0,7405.0,0.0,0,2006,7405
TX,22,H6TX22218,0,REP,0.0,0.0,2568.0,0.0,0,2006,2568
UT,S,S6UT00063,1,REP,0.0,0.0,356238.0,0.0,1,2006,356238
UT,S,S6UT00154,0,REP,0.0,0.0,0.0,0.0,0,2006,0
UT,S,S6UT00162,0,REP,0.0,0.0,0.0,0.0,0,2006,0
UT,S,S6UT00170,0,REP,0.0,0.0,0.0,0.0,0,2006,0
UT,S,S6UT00139,0,DEM,0.0,0.0,177459.0,0.0,0,2006,177459
UT,S,S6UT00188,0,CON,0.0,0.0,21526.0,0.0,0,2006,21526
UT,S,S6UT00212,0,PCH,0.0,0.0,9089.0,0.0,0,2006,9089
UT,S,S4UT00167,0,PCH,0.0,0.0,0.0,0.0,0,2006,0
UT,S,S6UT00204,0,LBT,0.0,0.0,4428.0,0.0,0,2006,4428
UT,S,S6UT00196,0,DGR,0.0,0.0,2512.0,0.0,0,2006,2512
UT,1,H2UT01094,1,REP,0.0,0.0,112546.0,0.0,1,2006,112546
UT,1,H6UT01095,0,DEM,0.0,0.0,57922.0,0.0,0,2006,57922
UT,1,H6UT01103,0,CON,0.0,0.0,5539.0,0.0,0,2006,5539
UT,1,H6UT01111,0,LBT,0.0,0.0,2467.0,0.0,0,2006,2467
UT,2,H0UT02096,1,DEM,0.0,0.0,133231.0,0.0,1,2006,133231
UT,2,H6UT02333,0,REP,0.0,0.0,84234.0,0.0,0,2006,84234
UT,2,H6UT02341,0,REP,0.0,0.0,0.0,0.0,0,2006,0
UT,2,H6UT02325,0,REP,0.0,0.0,0.0,0.0,0,2006,0
UT,2,H6UT02358,0,CON,0.0,0.0,3395.0,0.0,0,2006,3395
UT,2,H6UT02366,0,GPU,0.0,0.0,3338.0,0.0,0,2006,3338
UT,2,H6UT02374,0,LBT,0.0,0.0,1620.0,0.0,0,2006,1620
UT,3,H6UT03042,1,REP,32881.0,0.0,95455.0,0.0,1,2006,128336
UT,3,H4UT02106,0,REP,0.0,0.0,0.0,0.0,0,2006,0
UT,3,H6UT03109,0,REP,26143.0,0.0,0.0,0.0,0,2006,26143
UT,3,H6UT03117,0,DEM,0.0,0.0,53330.0,0.0,0,2006,53330
UT,3,H6UT03141,0,CON,0.0,0.0,14533.0,0.0,0,2006,14533
UT,3,H6UT03158,0,LBT,0.0,0.0,2080.0,0.0,0,2006,2080
VT,S,S4VT00033,0,IND,0.0,0.0,171638.0,0.0,1,2006,171638
VT,S,S6VT00103,0,REP,22008.0,0.0,84924.0,0.0,0,2006,106932
VT,S,S6VT00111,0,REP,10479.0,0.0,0.0,0.0,0,2006,10479
VT,S,S4VT00132,0,REP/IND,1722.0,0.0,1735.0,0.0,0,2006,3457
VT,S,S6VT00152,0,LU,160.0,0.0,801.0,0.0,0,2006,961
VT,S,S4VT00108,0,VGR,0.0,0.0,1536.0,0.0,0,2006,1536
VT,S,S4VT00124,0,ABC,0.0,0.0,1518.0,0.0,0,2006,1518
VT,S,S4VT00033,0,DEM,35954.0,0.0,0.0,0.0,0,2006,35954
VT,S,S6VT00145,0,DEM,585.0,0.0,0.0,0.0,0,2006,585
VT,S,S4VT00108,0,DEM,504.0,0.0,0.0,0.0,0,2006,504
VT,S,S6VT00137,0,DEM,403.0,0.0,0.0,0.0,0,2006,403
VT,S,S4VT00124,0,DEM,385.0,0.0,0.0,0.0,0,2006,385
VT,0,H6VT00160,0,DEM,34706.0,0.0,139815.0,0.0,1,2006,174521
VT,0,H6VT00178,0,REP,26199.0,0.0,117023.0,0.0,0,2006,143222
VT,0,H6VT00194,0,REP,10285.0,0.0,0.0,0.0,0,2006,10285
VT,0,H2VT00094,0,LU,84.0,0.0,721.0,0.0,0,2006,805
VT,0,H6VT00202,0,IBN,0.0,0.0,1390.0,0.0,0,2006,1390
VT,0,H6VT00228,0,IND,0.0,0.0,1013.0,0.0,0,2006,1013
VT,0,H6VT00236,0,VGR,0.0,0.0,994.0,0.0,0,2006,994
VT,0,H6VT00210,0,IND,0.0,0.0,963.0,0.0,0,2006,963
VT,0,H6VT00244,0,WTP,0.0,0.0,599.0,0.0,0,2006,599
VA,S,S6VA00127,0,DEM,83298.0,0.0,1175606.0,0.0,1,2006,1258904
VA,S,S6VA00119,0,DEM,72486.0,0.0,0.0,0.0,0,2006,72486
VA,S,S8VA00214,1,REP,0.0,0.0,1166277.0,0.0,0,2006,1166277
VA,S,S6VA00135,0,IGR,0.0,0.0,26102.0,0.0,0,2006,26102
VA,1,H0VA01052,1,REP,0.0,0.0,143889.0,0.0,1,2006,143889
VA,1,H6VA01141,0,DEM,0.0,0.0,81083.0,0.0,0,2006,81083
VA,1,H6VA01158,0,DEM,0.0,0.0,0.0,0.0,0,2006,0
VA,1,H6VA01166,0,IND,0.0,0.0,3236.0,0.0,0,2006,3236
VA,2,H4VA02037,1,REP,0.0,0.0,88777.0,0.0,1,2006,88777
VA,2,H6VA02099,0,DEM,0.0,0.0,83901.0,0.0,0,2006,83901
VA,3,H6VA01117,1,DEM,0.0,0.0,133546.0,0.0,1,2006,133546
VA,4,H2VA04052,1,REP,0.0,0.0,150967.0,0.0,1,2006,150967
VA,4,H6VA04053,0,IGR,0.0,0.0,46487.0,0.0,0,2006,46487
VA,5,H6VA05068,1,REP,0.0,0.0,125370.0,0.0,1,2006,125370
VA,5,H4VA05022,0,DEM,0.0,0.0,84682.0,0.0,0,2006,84682
VA,5,H6VA05092,0,DEM,0.0,0.0,0.0,0.0,0,2006,0
VA,5,H4VA11053,0,IGR,0.0,0.0,1928.0,0.0,0,2006,1928
VA,6,H2VA06115,1,REP,0.0,0.0,153187.0,0.0,1,2006,153187
VA,6,H6VA06124,0,IND,0.0,0.0,25129.0,0.0,0,2006,25129
VA,6,H6VA06116,0,IND,0.0,0.0,24731.0,0.0,0,2006,24731
VA,7,H0VA07042,1,REP,0.0,0.0,163706.0,0.0,1,2006,163706
VA,7,H6VA07106,0,DEM,0.0,0.0,88206.0,0.0,0,2006,88206
VA,7,H4VA07119,0,IND,0.0,0.0,4213.0,0.0,0,2006,4213
VA,8,H0VA08040,1,DEM,0.0,0.0,144700.0,0.0,1,2006,144700
VA,8,H6VA08203,0,REP,3064.0,0.0,66639.0,0.0,0,2006,69703
VA,8,H6VA08211,0,REP,1345.0,0.0,0.0,0.0,0,2006,1345
VA,8,H4VA08174,0,IND,0.0,0.0,6094.0,0.0,0,2006,6094
VA,9,H2VA09010,1,DEM,0.0,0.0,129705.0,0.0,1,2006,129705
VA,9,H6VA09052,0,REP,0.0,0.0,61574.0,0.0,0,2006,61574
VA,10,H6VA10050,1,REP,0.0,0.0,138213.0,0.0,1,2006,138213
VA,10,H6VA10183,0,DEM,0.0,0.0,98769.0,0.0,0,2006,98769
VA,10,H6VA10175,0,LBT,0.0,0.0,2107.0,0.0,0,2006,2107
VA,10,H6VA10191,0,IND,0.0,0.0,1851.0,0.0,0,2006,1851
VA,11,H4VA11020,1,REP,0.0,0.0,130468.0,0.0,1,2006,130468
VA,11,H6VA11033,0,DEM,10831.0,0.0,102511.0,0.0,0,2006,113342
VA,11,H4VA00023,0,DEM,8818.0,0.0,0.0,0.0,0,2006,8818
VA,11,H6VA11041,0,IGR,0.0,0.0,2042.0,0.0,0,2006,2042
VI,0,H4VI00054,1,DEM,0.0,0.0,19593.0,0.0,1,2006,19593
VI,0,H4VI00120,0,IND,0.0,0.0,11201.0,0.0,0,2006,11201
WA,S,S8WA00194,1,DEM,568935.0,0.0,1184659.0,0.0,1,2006,1753594
WA,S,S6WA00263,0,DEM,33097.0,0.0,0.0,0.0,0,2006,33097
WA,S,S4WA00425,0,DEM,11213.0,0.0,0.0,0.0,0,2006,11213
WA,S,S6WA00297,0,DEM,9389.0,0.0,0.0,0.0,0,2006,9389
WA,S,S4WA00474,0,DEM,4214.0,0.0,0.0,0.0,0,2006,4214
WA,S,S6WA00248,0,REP,395614.0,0.0,832106.0,0.0,0,2006,1227720
WA,S,S4WA00482,0,REP,32073.0,0.0,0.0,0.0,0,2006,32073
WA,S,S6WA00115,0,REP,17756.0,0.0,0.0,0.0,0,2006,17756
WA,S,S6WA00305,0,REP,6370.0,0.0,0.0,0.0,0,2006,6370
WA,S,S6WA00313,0,REP,5165.0,0.0,0.0,0.0,0,2006,5165
WA,S,S4WA00466,0,REP,3642.0,0.0,0.0,0.0,0,2006,3642
WA,S,S6WA00271,0,LBT,0.0,0.0,29331.0,0.0,0,2006,29331
WA,S,S6WA00255,0,GRE,0.0,0.0,21254.0,0.0,0,2006,21254
WA,S,S6WA00289,0,IND,0.0,0.0,16384.0,0.0,0,2006,16384
WA,1,H2WA04090,1,DEM,75644.0,0.0,163832.0,0.0,1,2006,239476
WA,1,H6WA01162,0,REP,39592.0,0.0,78105.0,0.0,0,2006,117697
WA,2,H0WA02080,1,DEM,70662.0,0.0,157064.0,0.0,1,2006,227726
WA,2,H6WA02145,0,REP,39761.0,0.0,87730.0,0.0,0,2006,127491
WA,2,H6WA02152,0,REP,11487.0,0.0,0.0,0.0,0,2006,11487
WA,3,H6WA03135,1,DEM,66618.0,0.0,147065.0,0.0,1,2006,213683
WA,3,H6WA03143,0,REP,29289.0,0.0,85915.0,0.0,0,2006,115204
WA,3,H6WA03168,0,REP,14341.0,0.0,0.0,0.0,0,2006,14341
WA,4,H2WA04041,1,REP,54968.0,0.0,115246.0,0.0,1,2006,170214
WA,4,H6WA04125,0,REP,16661.0,0.0,0.0,0.0,0,2006,16661
WA,4,H4WA04062,0,DEM,22145.0,0.0,77054.0,0.0,0,2006,99199
WA,4,H6WA04133,0,DEM,3875.0,0.0,0.0,0.0,0,2006,3875
WA,5,H4WA05077,1,REP,73902.0,0.0,134967.0,0.0,1,2006,208869
WA,5,H6WA05122,0,DEM,50866.0,0.0,104357.0,0.0,0,2006,155223
WA,6,H6WA06021,1,DEM,76210.0,0.0,158202.0,0.0,1,2006,234412
WA,6,H4WA06067,0,REP,37088.0,0.0,65883.0,0.0,0,2006,102971
WA,7,H8WA07132,1,DEM,95065.0,0.0,195462.0,0.0,1,2006,290527
WA,7,H6WA07409,0,DEM,4837.0,0.0,0.0,0.0,0,2006,4837
WA,7,H6WA07417,0,DEM,4526.0,0.0,0.0,0.0,0,2006,4526
WA,7,H6WA07391,0,REP,15205.0,0.0,38715.0,0.0,0,2006,53920
WA,7,H6WA07383,0,IND,0.0,0.0,11956.0,0.0,0,2006,11956
WA,8,H4WA08071,1,REP,52598.0,0.0,129362.0,0.0,1,2006,181960
WA,8,H6WA08068,0,DEM,54776.0,0.0,122021.0,0.0,0,2006,176797
WA,9,H6WA09025,1,DEM,52428.0,0.0,119038.0,0.0,1,2006,171466
WA,9,H6WA09041,0,REP,31700.0,0.0,62082.0,0.0,0,2006,93782
WV,S,S6WV00014,1,DEM,159154.0,0.0,296276.0,0.0,1,2006,455430
WV,S,S6WV00105,0,DEM,26609.0,0.0,0.0,0.0,0,2006,26609
WV,S,S4WV00084,0,REP,47408.0,0.0,155043.0,0.0,0,2006,202451
WV,S,S2WV00054,0,REP,18496.0,0.0,0.0,0.0,0,2006,18496
WV,S,S6WV00089,0,REP,4870.0,0.0,0.0,0.0,0,2006,4870
WV,S,S6WV00097,0,REP,4364.0,0.0,0.0,0.0,0,2006,4364
WV,S,S6WV00113,0,REP,3464.0,0.0,0.0,0.0,0,2006,3464
WV,S,S6WV00063,0,REP,2723.0,0.0,0.0,0.0,0,2006,2723
WV,S,S6WV00139,0,MTP,0.0,0.0,8565.0,0.0,0,2006,8565
WV,1,H2WV01029,1,DEM,46143.0,0.0,100939.0,0.0,1,2006,147082
WV,1,H6WV01053,0,REP,21197.0,0.0,55963.0,0.0,0,2006,77160
WV,2,H0WV02138,1,REP,29031.0,0.0,94110.0,0.0,1,2006,123141
WV,2,H6WV02077,0,DEM,19155.0,0.0,70470.0,0.0,0,2006,89625
WV,2,HOWV02104,0,DEM,16906.0,0.0,0.0,0.0,0,2006,16906
WV,2,H6WV02085,0,DEM,15543.0,0.0,0.0,0.0,0,2006,15543
WV,3,H6WV04057,1,DEM,60396.0,0.0,92413.0,0.0,1,2006,152809
WV,3,H6WV03083,0,REP,8975.0,0.0,40820.0,0.0,0,2006,49795
WV,3,H4WV03062,0,REP,6529.0,0.0,0.0,0.0,0,2006,6529
WI,S,S6WI00061,1,DEM,308178.0,0.0,1439214.0,0.0,1,2006,1747392
WI,S,S6WI00137,0,DEM,51245.0,0.0,0.0,0.0,0,2006,51245
WI,S,S4WI00140,0,REP,194633.0,0.0,630299.0,0.0,0,2006,824932
WI,S,S6WI00129,0,WG,1534.0,0.0,42434.0,0.0,0,2006,43968
WI,S,S6WI00145,0,IND,0.0,0.0,25096.0,0.0,0,2006,25096
WI,1,H8WI01024,1,REP,22734.0,0.0,161320.0,0.0,1,2006,184054
WI,1,H4WI01064,0,DEM,7111.0,0.0,95761.0,0.0,0,2006,102872
WI,1,H6WI01168,0,DEM,6206.0,0.0,0.0,0.0,0,2006,6206
WI,1,H6WI01150,0,DEM,5277.0,0.0,0.0,0.0,0,2006,5277
WI,1,H6WI01143,0,DEM,5205.0,0.0,0.0,0.0,0,2006,5205
WI,1,H6WI01135,0,DEM,4306.0,0.0,0.0,0.0,0,2006,4306
WI,2,H8WI00018,1,DEM,53656.0,0.0,191414.0,0.0,1,2006,245070
WI,2,H4WI02054,0,REP,19219.0,0.0,113015.0,0.0,0,2006,132234
WI,3,H6WI03099,1,DEM,39765.0,0.0,163322.0,0.0,1,2006,203087
WI,3,H6WI03156,0,DEM,7744.0,0.0,0.0,0.0,0,2006,7744
WI,3,H6WI03149,0,REP,22170.0,0.0,88523.0,0.0,0,2006,110693
WI,4,H4WI04183,1,DEM,31042.0,0.0,136735.0,0.0,1,2006,167777
WI,4,H6WI04048,0,REP,5614.0,0.0,54486.0,0.0,0,2006,60100
WI,5,H8WI09050,1,REP,46686.0,0.0,194669.0,0.0,1,2006,241355
WI,5,H4WI05057,0,DEM,26178.0,0.0,112451.0,0.0,0,2006,138629
WI,5,H6WI05094,0,WG,117.0,0.0,4432.0,0.0,0,2006,4549
WI,5,H4WI04225,0,IND,0.0,0.0,3525.0,0.0,0,2006,3525
WI,6,H0WI06061,1,REP,34527.0,0.0,201367.0,0.0,1,2006,235894
WI,7,H6WI07033,1,DEM,45887.0,0.0,161903.0,0.0,1,2006,207790
WI,7,H6WI07124,0,REP,12742.0,0.0,91069.0,0.0,0,2006,103811
WI,7,H6WI07116,0,REP,8901.0,0.0,0.0,0.0,0,2006,8901
WI,7,H4WI07079,0,WG,233.0,0.0,7391.0,0.0,0,2006,7624
WI,8,H6WI08122,0,DEM,25623.0,0.0,141570.0,0.0,1,2006,167193
WI,8,H6WI08106,0,DEM,15427.0,0.0,0.0,0.0,0,2006,15427
WI,8,H4WI08051,0,DEM,12731.0,0.0,0.0,0.0,0,2006,12731
WI,8,H6WI08114,0,REP,39451.0,0.0,135622.0,0.0,0,2006,175073
WI,8,H6WI08098,0,REP,18424.0,0.0,0.0,0.0,0,2006,18424
WY,S,S4WY00055,1,REP,78211.0,0.0,135174.0,0.0,1,2006,213385
WY,S,S6WY00183,0,DEM,24924.0,0.0,57671.0,0.0,0,2006,82595
WY,0,H4WY00055,1,REP,50004.0,0.0,93336.0,0.0,1,2006,143340
WY,0,H6WY00118,0,REP,33287.0,0.0,0.0,0.0,0,2006,33287
WY,0,H6WY01025,0,DEM,25914.0,0.0,92324.0,0.0,0,2006,118238
WY,0,H6WY00126,0,LBT,0.0,0.0,7481.0,0.0,0,2006,7481
AL,1,H8AL01058,0,D,0.0,0.0,0.0,0.0,0,2008,0
AL,2,H8AL02130,0,D,19456.0,0.0,144368.0,0.0,1,2008,163824
AL,2,H8AL02155,0,D,5110.0,0.0,0.0,0.0,0,2008,5110
AL,2,H8AL02148,0,D,4631.0,0.0,0.0,0.0,0,2008,4631
AL,2,H8AL02080,0,R,20131.0,24725.0,142578.0,0.0,0,2008,187434
AL,2,H8AL02106,0,R,12349.0,21827.0,0.0,0.0,0,2008,34176
AL,2,H8AL02122,0,R,11350.0,0.0,0.0,0.0,0,2008,11350
AL,2,H4AL02048,0,R,9757.0,0.0,0.0,0.0,0,2008,9757
AL,2,H8AL02114,0,R,2324.0,0.0,0.0,0.0,0,2008,2324
AL,2,H8AL02098,0,R,824.0,0.0,0.0,0.0,0,2008,824
AL,3,H2AL03032,1,R,0.0,0.0,142708.0,0.0,1,2008,142708
AL,3,H8AL03047,0,D,0.0,0.0,121080.0,0.0,0,2008,121080
AL,4,H6AL04098,1,R,0.0,0.0,196741.0,0.0,1,2008,196741
AL,4,H8AL04052,0,D,15777.0,0.0,66077.0,0.0,0,2008,81854
AL,4,H8AL04045,0,D,11381.0,0.0,0.0,0.0,0,2008,11381
AL,5,H8AL05109,0,D,34543.0,0.0,158324.0,0.0,1,2008,192867
AL,5,H8AL05117,0,D,3874.0,0.0,0.0,0.0,0,2008,3874
AL,5,H4AL05025,0,R,18515.0,16031.0,147314.0,0.0,0,2008,181860
AL,5,H8AL05133,0,R,6942.0,4330.0,0.0,0.0,0,2008,11272
AL,5,H8AL05166,0,R,6161.0,0.0,0.0,0.0,0,2008,6161
AL,5,H8AL05091,0,R,3342.0,0.0,0.0,0.0,0,2008,3342
AL,5,H8AL05141,0,R,2274.0,0.0,0.0,0.0,0,2008,2274
AL,5,H8AL05158,0,R,707.0,0.0,0.0,0.0,0,2008,707
AL,6,H2AL06035,1,R,0.0,0.0,280902.0,0.0,1,2008,280902
AL,7,H0AL07060,1,D,0.0,0.0,228518.0,0.0,1,2008,228518
AL,S,S6AL00195,1,R,199690.0,0.0,1305383.0,0.0,1,2008,1505073
AL,S,S8AL00167,0,R,16718.0,0.0,0.0,0.0,0,2008,16718
AL,S,S8AL00282,0,D,112074.0,0.0,752391.0,0.0,0,2008,864465
AL,S,S0AL00149,0,D,38757.0,0.0,0.0,0.0,0,2008,38757
AL,S,S8AL00290,0,D,25058.0,0.0,0.0,0.0,0,2008,25058
AK,0,H6AK00045,1,R,48195.0,0.0,158939.0,0.0,1,2008,207134
AK,0,H8AK00124,0,R,47891.0,0.0,0.0,0.0,0,2008,47891
AK,0,H8AK00116,0,R,9901.0,0.0,0.0,0.0,0,2008,9901
AK,0,H8AK00108,0,D,39784.0,0.0,142560.0,0.0,0,2008,182344
AK,0,H6AK00144,0,D,28347.0,0.0,0.0,0.0,0,2008,28347
AK,0,H6AK00094,0,AKI,6690.0,0.0,14274.0,0.0,0,2008,20964
AK,S,S8AK00090,0,D,63747.0,0.0,151767.0,0.0,1,2008,215514
AK,S,S8AK00082,0,D,5480.0,0.0,0.0,0.0,0,2008,5480
AK,S,S0AK00097,0,D,965.0,0.0,0.0,0.0,0,2008,965
AK,S,S2AK00010,1,R,66900.0,0.0,147814.0,0.0,0,2008,214714
AK,S,S6AK00078,0,R,28364.0,0.0,0.0,0.0,0,2008,28364
AK,S,S8AK00124,0,R,6102.0,0.0,0.0,0.0,0,2008,6102
AK,S,S8AK00132,0,R,1496.0,0.0,0.0,0.0,0,2008,1496
AK,S,S8AK00108,0,R,1133.0,0.0,0.0,0.0,0,2008,1133
AK,S,S8AK00157,0,R,732.0,0.0,0.0,0.0,0,2008,732
AK,S,S8AK00140,0,R,599.0,0.0,0.0,0.0,0,2008,599
AK,S,S0AK00105,0,AKI,4216.0,0.0,13197.0,0.0,0,2008,17413
AK,S,S8AK00165,0,LBT,1375.0,0.0,2483.0,0.0,0,2008,3858
AK,S,S4AK00115,0,NNE,0.0,0.0,1385.0,0.0,0,2008,1385
AS,0,H0AS00018,1,D,0.0,0.0,7499.0,0.0,1,2008,7499
