cand_id,cycle,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,state_abbreviation,district,incumbent,party,primary_votes,runoff_votes,general_votes,ge_runoff_election_votes,ge_winner_indicator,total_votes
H0MN03116,2010,17050.75,,,,,772.06,,,,,,,,MN,3,0,IDP,0.0,0.0,12508.0,0.0,0,12508.0
H0MN04148,2010,102802.39,,,,,,,7753.68,,,,800.0,94582.75,MN,4,0,REP,6949.0,0.0,80141.0,0.0,0,87090.0
H0MN04148,2012,2187.93,,,1000.0,,,,,,,,,,,,,,,,,,,
H0MN05103,2010,16476.73,21.25,21297.98,7462.71,300.0,3743.71,1247.65,,,,,997.7,913.96,MN,5,0,IND,0.0,0.0,8548.0,0.0,0,8548.0
H0MN05103,2012,25635.54,687.88,10947.35,1284.0,,1559.0,306.41,,,,,101.5,4004.51,,,,,,,,,,
H0MN05103,2014,1287.92,,,,,,,,,,,,86.0,,,,,,,,,,
H0MN05111,2010,67660.41,,8764.62,11104.7,,,,,,,135.0,,,MN,5,0,REP,4975.0,0.0,55222.0,0.0,0,60197.0
H0MN05111,2012,5581.09,,,,,,,,,,,,,,,,,,,,,,
H0MN06119,2010,25102.9,434.8,6230.41,398.0,17347.9,6740.48,514.5,,,,,,520951.97,MN,6,0,DFL,12603.0,0.0,0.0,0.0,0,12603.0
H0MN07059,2010,187101.51,,,166841.78,,,1340.17,,,,,,10697.45,MN,7,0,REP,11417.0,0.0,90652.0,0.0,0,102069.0
H0MN07059,2012,291544.38,10405.88,86492.29,159914.47,6200.0,,20397.46,,,,,,19636.86,MN,7,0,R,0.0,0.0,114151.0,0.0,0,114151.0
H0MN07059,2014,7159.58,,,,,,,,,,,,,,,,,,,,,,
H0MN07067,2010,2501.9,4319.71,,13935.0,,32981.34,300.0,,,,,,0.0,MN,7,0,IND,0.0,0.0,9317.0,0.0,0,9317.0
H0MN08115,2010,360068.2,,,235320.38,,2540.46,19991.88,,,180.0,,,7008.99,MN,8,0,REP,26608.0,0.0,133490.0,0.0,1,160098.0
H0MN08115,2012,2302123.53,,6135.0,500.0,,,1139.57,,,,,,31293.88,MN,8,1,R,20471.0,0.0,160520.0,0.0,0,180991.0
H0MO00019,2004,599324.44,11411.77,82710.9,560157.24,52000.0,34427.74,35628.26,,,390.51,350.0,,2629.3,MO,3,0,D,24507.0,0.0,146894.0,0.0,1,171401.0
H0MO00019,2006,861674.92,40436.99,726.56,20898.74,33783.06,86.09,81875.88,,3526.57,,300.0,,,MO,3,1,DEM,37200.0,0.0,145219.0,0.0,1,182419.0
H0MO00019,2008,413280.34,16707.9,,8949.0,,,54833.29,,5836.31,,140.0,250.0,217647.53,MO,3,1,D,38020.0,0.0,202470.0,0.0,1,240490.0
H0MO00019,2010,307353.62,11080.39,38340.28,765.5,,,32058.17,,,,,9.88,1778475.63,MO,3,1,DEM,36976.0,0.0,99398.0,0.0,1,136374.0
H0MO00019,2012,314827.44,21300.0,30225.39,35171.87,,2061.33,,,,,,,795318.97,MO,1,1,D,30943.0,0.0,0.0,0.0,0,30943.0
H0MO00019,2014,3416.0,1916.3,4548.4,,2500.0,,,,,,,,550.0,,,,,,,,,,
H0MO01066,2004,11597.48,1951.64,18236.26,1668.71,,8078.49,350.0,,,,,300.0,140201.4,MO,1,1,D,92094.0,0.0,213658.0,0.0,1,305752.0
H0MO01066,2006,43433.27,11144.33,46171.88,94783.67,,4833.0,2265.74,,,,12525.0,13303.72,58591.74,MO,1,1,DEM,33358.0,0.0,141574.0,0.0,1,174932.0
H0MO01066,2008,4053.69,6723.45,13277.57,1925.0,,,550.0,,,,5325.0,3750.0,362189.63,MO,1,1,D,41517.0,0.0,242570.0,0.0,1,284087.0
H0MO01066,2010,16953.12,406.88,46054.15,75567.22,5500.0,1471.02,12355.0,,,,,11074.0,301452.16,MO,1,1,DEM,37041.0,0.0,135907.0,0.0,1,172948.0
H0MO01066,2012,621.02,314.0,10860.0,1825.0,,,700.0,,,,,1000.0,851408.35,MO,1,1,D,57791.0,0.0,267927.0,0.0,1,325718.0
H0MO01124,2010,306.12,,,833.0,,391.04,,,,,,,,MO,1,0,DEM,8546.0,0.0,0.0,0.0,0,8546.0
H0MO01132,2010,15529.75,,,,,,,,,,,,,MO,1,0,REP,10305.0,0.0,43649.0,0.0,0,53954.0
H0MO02148,2010,692.93,,,,,,,,,,,,669165.83,MO,2,1,REP,72269.0,0.0,180481.0,0.0,1,252750.0
H0MO02213,2010,9511.62,,,,1994.12,35697.81,830.0,,,,,,,MO,2,0,DEM,24227.0,0.0,77467.0,0.0,0,101694.0
H0MO02213,2012,216.0,,,,,,,,,,,,,,,,,,,,,,
H0MO02213,2014,5804.06,,11971.85,11568.0,,23185.45,2242.68,,,,,,450.0,MO,2,0,D,54557.0,0.0,75384.0,0.0,0,129941.0
H0MO03112,2010,19012.63,,499.99,53668.0,5000.0,,5831.29,,,,,,1422808.31,MO,3,0,REP,22266.0,0.0,94757.0,0.0,0,117023.0
H0MO03112,2012,140011.6,,,,,,,,,,,,75886.74,,,,,,,,,,
H0MO04086,2012,11727.82,,16964.09,,,,,,,,,,1384657.0799999998,MO,4,1,R,71615.0,0.0,192237.0,0.0,1,263852.0
H0MO04086,2014,12132.25,,16866.78,,,,,,,,,,540383.18,MO,4,1,R,65404.0,0.0,120014.0,0.0,1,185418.0
H0MO04102,2010,103.05,810.03,,151.79,,35.92,75.0,,,,,,,MO,4,0,CON,296.0,0.0,3912.0,0.0,0,4208.0
H0MO04128,2010,9962.38,14215.33,1272.31,12851.87,,1889.91,300.0,,,,,,441.58,MO,4,0,REP,3197.0,0.0,0.0,0.0,0,3197.0
H0MO06073,2008,3639.08,,13729.17,,,,,,,,,,2761628.8000000003,MO,6,1,R,36131.0,0.0,196526.0,0.0,1,232657.0
H0MO06073,2014,799799.82,,2000.0,,11040.0,,,,,,5340.0,,1705.5,MO,6,1,R,56789.0,0.0,124616.0,0.0,1,181405.0
H0MO06149,2010,3017.84,,225.0,212.0,,,,,,,,1700.0,3520.22,MO,6,0,DEM,30233.0,0.0,67762.0,0.0,0,97995.0
H0MO06156,2012,15644.62,349.13,,1461.34,,2441.44,,,,,,,,MO,6,0,D,5118.0,0.0,0.0,0.0,0,5118.0
H0MO06172,2010,3753.18,6682.64,,5911.03,,220.86,35.0,,,,,,,,,,,,,,,,
H0MO06172,2012,2666.6,16936.41,6105.72,4450.71,,22134.36,1068.28,,,,,,,MO,6,0,D,10242.0,0.0,108503.0,0.0,0,118745.0
H0MO07105,2010,215810.08,,15497.99,152379.18,,,1140.99,,,,,,35172.25,MO,7,0,REP,30401.0,0.0,0.0,0.0,0,30401.0
H0MO07105,2012,5211.25,,,,,,,,,,,,16918.36,,,,,,,,,,
H0MO07113,2012,141873.14,42592.07,106168.88,151169.6,19451.9,12856.44,35489.53,,,,8500.0,,61131.44,MO,7,1,R,62917.0,0.0,203565.0,0.0,1,266482.0
H0MO07113,2014,239931.43,79152.68,291971.79,32791.83,,9162.6,171333.42,,,,,125.0,20377.52,MO,7,1,R,55505.0,0.0,104054.0,0.0,1,159559.0
H0MO07139,2010,13757.76,6444.22,220.0,23450.41,,,450.0,,,,,,324.44,MO,7,0,REP,9312.0,0.0,0.0,0.0,0,9312.0
H0MO07147,2012,750.0,772.77,1879.0,2991.75,,1596.48,,,,,,,,MO,7,0,R,22860.0,0.0,0.0,0.0,0,22860.0
H0MO07154,2010,8435.5,1377.61,14.48,7450.05,,,13.66,,,,,,3330.86,MO,7,0,DEM,5489.0,0.0,0.0,0.0,0,5489.0
H0MO08244,2010,1217.63,2077.01,6577.13,15562.88,,1230.58,54.6,,,,,,3198.94,MO,8,0,REP,25118.0,0.0,0.0,0.0,0,25118.0
H0MO08244,2012,1375.5,2558.95,400.0,30343.45,,,,,,,,,3265.64,MO,8,0,R,30429.0,0.0,0.0,0.0,0,30429.0
H0MO08269,2010,1052.32,,,11188.57,,,,,,,,,1371.77,MO,8,0,IND,0.0,0.0,7193.0,0.0,0,7193.0
H0MS01043,2010,516052.51,54065.93,96859.66,773946.26,39503.74,64016.02,27680.67,,46.43,,,1000.0,191139.6,MS,1,0,REP,20236.0,0.0,121074.0,0.0,1,141310.0
H0MS01043,2012,668398.68,27312.57,101486.51,375811.5,52534.63,62007.85,6890.13,,,,51000.0,2060.0,1179.0,MS,1,1,R,43518.0,0.0,186760.0,0.0,1,230278.0
H0MS01043,2014,560576.93,2705.58,60849.74,800.0,,97.91,7088.15,,,,,2500.0,250.0,MS,1,1,R,56550.0,0.0,102622.0,0.0,1,159172.0
H0MS01050,2010,19855.58,9628.05,463.1,57723.29,,37978.34,1015.07,,,,,,1880.0,MS,1,0,REP,12894.0,0.0,0.0,0.0,0,12894.0
H0MS01050,2012,7563.42,460.0,3126.53,75389.22,8000.0,1707.14,2495.71,,,,,,5571.0,MS,1,0,R,22067.0,0.0,0.0,0.0,0,22067.0
H0MS01068,2010,3923.27,9204.07,597.5,8916.85,,12946.8,169.0,,,,,,426.2,MS,1,0,REP,5924.0,0.0,0.0,0.0,0,5924.0
H0MS01068,2010,3923.27,9204.07,597.5,8916.85,,12946.8,169.0,,,,,,426.2,MS,1,0,IND,0.0,0.0,2020.0,0.0,0,2020.0
H0MS01084,2010,1372.5,378.0,,11133.48,,,30.0,,,,,,,MS,1,0,CON,0.0,0.0,1235.0,0.0,0,1235.0
H0MS04120,2010,253481.48,13462.22,13127.86,595410.37,16153.0,62617.01,30205.22,,,,,,14103.3,MS,4,0,REP,15556.0,0.0,105613.0,0.0,1,121169.0
H0MS04120,2012,253385.06,7030.84,126232.57,134143.86,20718.0,6588.9,31583.8,,2500.0,5000.0,4000.0,42050.0,3642.08,MS,4,1,R,60897.0,0.0,182998.0,0.0,1,243895.0
H0MS04120,2014,405641.02,14057.21,125490.62,525482.41,44601.4,,,,,2400.0,13700.0,13440.88,16082.17,MS,4,1,R,54268.0,0.0,108776.0,0.0,1,163044.0
H0MT00058,2010,2859.0,2421.56,1615.37,12040.86,,2400.0,,,,,,,650.0,MT,0,0,REP,7461.0,0.0,0.0,0.0,0,7461.0
H0MT00074,2012,1995.81,2174.1,,19229.53,,,846.17,,,,,,29.21,MT,0,0,D,9382.0,0.0,0.0,0.0,0,9382.0
H0MT00082,2010,6800.0,1050.0,,20012.4,,,,,,,,,11025.0,MT,0,0,REP,25344.0,0.0,0.0,0.0,0,25344.0
H0MT01072,2010,818.32,,27.42,,,,,,,,,,128017.72,MT,0,0,DEM,15177.0,0.0,0.0,0.0,0,15177.0
H0NC00012,2010,129084.27,1143.61,44743.79,42653.15,9500.0,53814.24,3128.74,,,,,,29366.76,NC,5,0,DEM,0.0,0.0,72762.0,0.0,0,72762.0
H0NC00012,2012,2625.89,,45.06,-30.0,,911.39,7.41,,,,,,,,,,,,,,,,
H0NC01069,2010,5066.72,1729.63,11862.76,66259.42,,172.81,2172.06,,,,,,35807.61,NC,1,0,REP,3774.0,0.0,70867.0,0.0,0,74641.0
H0NC02059,2010,453910.22,,,204912.06,,2628.07,15200.61,,,,,,2341.83,NC,2,0,REP,9171.0,0.0,93876.0,0.0,1,103047.0
H0NC02059,2012,973061.61,,12294.47,32364.99,,,7839.49,,,,,,18811.7,NC,2,1,R,37661.0,0.0,174066.0,0.0,1,211727.0
H0NC02059,2014,1375002.11,,16866.78,,,,,,,,,,5714.91,NC,2,1,R,21412.0,0.0,122128.0,0.0,1,143540.0
H0NC03099,2010,4396.2,315.03,1560.16,700.0,,112.0,400.14,,,,,,,NC,3,0,DEM,0.0,0.0,51317.0,0.0,0,51317.0
H0NC04147,2014,1883.32,323.18,1809.99,21680.81,,2068.76,551.22,,,,,,17340.8,NC,2,0,R,15045.0,0.0,0.0,0.0,0,15045.0
H0NC06126,2010,11281.54,3077.91,294.14,58887.1,,2231.52,110.0,,40000.0,,,,927.96,NC,6,0,REP,7553.0,0.0,0.0,0.0,0,7553.0
H0NC06126,2012,1251.9,,,,,,,,,,,,,,,,,,,,,,
H0NC06134,2010,800.0,,,,,,,,,,,,,NC,6,0,DEM,0.0,0.0,51507.0,0.0,0,51507.0
H0NC06142,2010,3046.49,,616.13,57112.94,,1334.72,1746.7,,,,,,,NC,6,0,REP,7929.0,0.0,0.0,0.0,0,7929.0
H0NC06142,2012,1740.0,,1856.23,33717.45,,6366.0,1200.0,,,,,,250.4,NC,6,0,R,18057.0,0.0,0.0,0.0,0,18057.0
H0NC06142,2014,31.76,,,,,,,,,,,,,,,,,,,,,,
H0NC06159,2010,285.0,98.0,,,,,,,,,,,,NC,6,0,REP,168.0,0.0,0.0,0.0,0,168.0
H0NC06175,2010,544.99,,,1855.65,,,,,,,,,,NC,6,0,REP,1095.0,0.0,0.0,0.0,0,1095.0
H0NC07108,2010,139498.06,7781.81,243855.52,572440.39,26300.0,5155.0,7569.15,,,,,250.0,217157.97,NC,7,0,REP,17177.0,0.0,98328.0,0.0,0,115505.0
H0NC07108,2012,115635.21,7645.17,119206.08,84922.18,825.0,422.73,20682.79,,,,550.0,,101968.72,NC,7,0,R  ,31752.0,0.0,0.0,0.0,0,31752.0
H0NC08130,2010,7776.1,,302.65,17221.49,,,,,,,,,,NC,8,0,REP,428.0,0.0,0.0,0.0,0,428.0
H0NC08163,2010,213960.05,9749.7,6509.11,520107.76,10700.0,19181.25,2870.83,,,,2700.0,450.0,757144.02,NC,8,0,REP,9548.0,5928.0,0.0,0.0,0,15476.0
H0NC08163,2012,73288.48,175.57,54877.75,464630.21,19803.6,,,,,,,,,NC,4,0,R,14065.0,0.0,88951.0,0.0,0,103016.0
H0NC08171,2010,105409.98,4310.22,56330.42,28690.27,5250.0,282.01,,,,,,,4276.64,NC,8,0,REP,4757.0,0.0,0.0,0.0,0,4757.0
H0NC08213,2010,225.7,2788.92,829.96,9934.03,,,,,,,,,6349.98,NC,8,0,REP,466.0,0.0,0.0,0.0,0,466.0
H0NC10151,2010,19506.76,2410.49,7146.23,3342.6,22000.0,9350.5,250.0,,,4800.0,,,4961.46,NC,10,0,REP,3604.0,0.0,0.0,0.0,0,3604.0
H0NC10151,2012,96449.57,5524.67,42168.26,457860.76,28170.64,7596.69,1458.83,,,,,,46762.4,NC,8,0,R,14687.0,0.0,0.0,0.0,0,14687.0
H0NC10169,2010,110630.51,75.96,,141867.31,10000.0,9908.22,,,,,50.0,500.0,2556.0,NC,10,0,REP,11392.0,0.0,0.0,0.0,0,11392.0
H0NC10169,2012,133790.47,6617.86,102.48,229655.33,10600.0,668.64,,,,,300.0,,6053.29,NC,11,0,R,22306.0,5471.0,0.0,0.0,0,27777.0
H0NC10169,2012,133790.47,6617.86,102.48,229655.33,10600.0,668.64,,,,,300.0,,6053.29,NC,11,0,R,3970.0,0.0,0.0,0.0,0,3970.0
H0NC10169,2014,35042.51,,,8331.53,,,,,,,,,,,,,,,,,,,
H0NC11084,2010,24608.85,,2214.1,86175.0,,17394.61,1679.47,,,,,,617.05,NC,11,0,REP,11949.0,0.0,0.0,0.0,0,11949.0
H0NC11084,2012,17228.89,1759.29,34006.83,400.0,,,,,,,,,5.0,,,,,,,,,,
H0NC11100,2010,1740.0,,3196.85,38702.38,,,,,,,,,,NC,11,0,REP,4103.0,0.0,0.0,0.0,0,4103.0
H0NC11118,2010,191740.33,4715.72,46896.04,404090.41,58263.5,38824.63,19047.14,,,,,2000.0,9531.87,NC,11,0,REP,14059.0,0.0,110246.0,0.0,0,124305.0
H0NC11118,2012,816.92,965.37,,,,,837.13,,,,,,,,,,,,,,,,
H0NC12074,2010,296.34,43.73,,9398.52,,1422.0,50.0,,,,,,752.98,NC,12,0,LIB,0.0,0.0,3197.0,0.0,0,3197.0
H0NC13015,2010,16298.27,8537.09,21403.18,43867.56,,2484.28,1854.68,,400.0,,,,95213.59,NC,13,0,REP,5738.0,3807.0,93099.0,0.0,0,102644.0
H0NC13015,2012,3150.37,4922.5,3692.86,4300.58,,,399.83,,,,,,6299.03,NC,13,0,R,19119.0,0.0,0.0,0.0,0,19119.0
H0NC13023,2010,183002.21,,0.5,81525.39,,,3092.11,,,,,,,NC,13,0,REP,5603.0,2655.0,0.0,0.0,0,8258.0
H0ND00135,2010,415403.83,4067.26,153770.42,1192236.92,128217.35,,,,,,,,173915.66,ND,0,0,REP,54662.0,0.0,129802.0,0.0,1,184464.0
H0ND00135,2010,415403.83,4067.26,153770.42,1192236.92,128217.35,,,,,,,,173915.66,ND,0,0,W(LIB),2.0,0.0,0.0,0.0,0,2.0
H0ND00135,2012,47220.04,728.4,23270.96,,,,,,,,,,47277.01,,,,,,,,,,
H0ND01026,2010,10873.11,10359.96,220.0,33330.55,,2081.48,7704.65,,,,,,1385.26,,,,,,,,,,
H0ND01026,2012,68062.93000000001,7419.6,46662.53,178276.43,14000.0,,,,,,,,963499.58,ND,0,0,R,54405.0,0.0,173433.0,0.0,1,227838.0
H0NE02136,2010,30.93,,,1115.11,,,57.62,,,,,,,NE,2,0,REP,10445.0,0.0,0.0,0.0,0,10445.0
H0NE02136,2010,30.93,,,1115.11,,,57.62,,,,,,,NE,2,0,N(REP),371.0,0.0,0.0,0.0,0,371.0
H0NE02144,2010,37356.5,19300.0,46576.67,,,7637.66,10552.16,,,,,,948250.14,NE,2,0,DEM,12333.0,0.0,60486.0,0.0,0,72819.0
H0NE02144,2010,37356.5,19300.0,46576.67,,,7637.66,10552.16,,,,,,948250.14,NE,2,0,N(DEM),135.0,0.0,0.0,0.0,0,135.0
H0NE03175,2010,14319.17,4299.29,4496.8,18535.64,,1728.34,,,,,,,1286.78,NE,3,0,DEM,16425.0,0.0,29932.0,0.0,0,46357.0
H0NE03175,2010,14319.17,4299.29,4496.8,18535.64,,1728.34,,,,,,,1286.78,NE,3,0,N(DEM),43.0,0.0,0.0,0.0,0,43.0
H0NE03209,2010,5797.07,153.16,,1552.23,,22804.43,4177.12,,,,,,300.0,NE,3,0,BP,0.0,0.0,20036.0,0.0,0,20036.0
H0NH01209,2010,7775.07,8779.07,44659.07,104636.48,,16527.33,2318.05,,,,,35.0,25.0,NH,1,0,REP,5337.0,0.0,0.0,0.0,0,5337.0
H0NH01209,2012,149.0,,,,,,,,,,,500.0,,,,,,,,,,,
H0NH01217,2010,414254.49,14034.04,245539.02,652705.54,17117.0,65667.84,25966.16,,,,,,84279.24,NH,1,0,REP,22237.0,0.0,121655.0,0.0,1,143892.0
H0NH01217,2012,359167.84,13070.67,241989.05,976185.58,74000.0,18217.49,558.91,,,,,,60986.04,NH,1,1,W(D),204.0,0.0,0.0,0.0,0,204.0
H0NH01217,2012,359167.84,13070.67,241989.05,976185.58,74000.0,18217.49,558.91,,,,,,60986.04,NH,1,1,R,46979.0,0.0,158659.0,0.0,0,205638.0
H0NH01217,2014,21060.14,884.5,1578.01,,,,,,,,,,1203538.5,NH,1,0,R,29246.0,0.0,125508.0,0.0,1,154754.0
H0NH01217,2014,21060.14,884.5,1578.01,,,,,,,,,,1203538.5,NH,1,0,W(D),108.0,0.0,0.0,0.0,0,108.0
H0NH01225,2010,212730.39,5310.95,21594.9,97191.0,15400.0,22411.46,,1695.91,,,500.0,,4793.4,NH,1,0,REP,19376.0,0.0,0.0,0.0,0,19376.0
H0NH02017,2008,2095.69,,,,,,,,,,,,5160.88,,,,,,,,,,
H0NH02017,2010,2420.93,,,,,,,,,,,,1234988.14,NH,2,0,REP,27457.0,0.0,108610.0,0.0,1,136067.0
H0NH02017,2012,19498.28,,6678.24,,,,,,,,,,2026846.47,NH,2,1,W(D),157.0,0.0,0.0,0.0,0,157.0
H0NH02017,2012,19498.28,,6678.24,,,,,,,,,,2026846.47,NH,2,1,R,39605.0,0.0,152977.0,0.0,0,192582.0
H0NH02181,2010,442386.12,17143.07,87230.15,1625278.58,92776.05,29272.15,40252.9,11375.0,,,,1000.0,147777.79,NH,2,0,DEM,25431.0,0.0,105060.0,0.0,0,130491.0
H0NH02181,2012,8075.03,1597.5,103.92,,,,4819.43,,,,,,3132569.54,NH,2,0,D,40627.0,0.0,169275.0,0.0,1,209902.0
H0NH02207,2010,68063.02,139.48,190.36,18440.66,,17805.64,2223.96,,,,,,8925.49,NH,2,0,REP,11145.0,0.0,0.0,0.0,0,11145.0
H0NH02207,2012,2327.99,,,,,,,,,,,,,,,,,,,,,,
H0NH02223,2010,1695.58,,,499.76,,19.59,,,,,,,1389.0,NH,2,0,REP,1192.0,0.0,0.0,0.0,0,1192.0
H0NH02223,2012,900.0,,,,,,,,,,,,,,,,,,,,,,
H0NH02231,2010,1762.29,2368.0,,5482.36,,10392.23,300.0,,,,,,,NH,2,0,IND,0.0,0.0,6197.0,0.0,0,6197.0
H0NJ01066,2012,1759.96,,,,,,,,,,,,1254715.47,NJ,1,1,D,21318.0,0.0,210470.0,0.0,1,231788.0
H0NJ01066,2014,72977.73,,,,,,,,,,,,621039.79,,,,,,,,,,
H0NJ01173,2010,18272.19,,750.0,3000.0,,27682.0,,,2031.48,,,,1973.5,NJ,1,0,REP,2718.0,0.0,0.0,0.0,0,2718.0
H0NJ02114,2010,4514.0,,,1000.0,400.0,323.95,,,,,,,,NJ,2,0,REP,2984.0,0.0,0.0,0.0,0,2984.0
H0NJ03153,2012,9280.01,,10890.66,,,,,,,,,,1976919.61,NJ,3,1,R,22013.0,0.0,174257.0,0.0,1,196270.0
H0NJ03179,2010,408.8,,2818.44,,,1935.2,600.0,,,,,,206.34,NJ,3,0,NJT,0.0,0.0,3284.0,0.0,0,3284.0
H0NJ04086,2010,22129.07,,,,,,,,,,,,104600.45,NJ,4,0,DEM,7976.0,0.0,52118.0,0.0,0,60094.0
H0NJ05125,2010,6755.7,1841.75,1710.48,1140.0,,6079.55,420.51,,,,,900.0,8.8,NJ,5,0,DEM,5711.0,0.0,62634.0,0.0,0,68345.0
H0NJ05125,2012,441.07,,,,,,,,,,,,,,,,,,,,,,
H0NJ06164,2010,72929.07,4580.12,26946.94,70476.23,18800.0,237611.65,27230.96,,,,,,11928.83,NJ,6,0,REP,6804.0,0.0,65413.0,0.0,0,72217.0
H0NJ06164,2012,100629.39,11726.68,349063.97,57607.61,,7548.62,2320.0,,,,120.0,,,NJ,6,0,R,7692.0,0.0,84360.0,0.0,0,92052.0
H0NJ06164,2014,4303.15,,40657.31,,,,,,,,,,,,,,,,,,,,
H0NJ07196,2010,43997.49,,,111431.03,27020.0,92.8,1662.75,,,,,,65511.17,NJ,7,0,REP,9475.0,0.0,0.0,0.0,0,9475.0
H0NJ07196,2014,30486.32,,36166.2,6691.5,7804.45,6257.41,5094.05,,,,,,16033.83,NJ,7,0,R,13308.0,0.0,0.0,0.0,0,13308.0
H0NJ07212,2010,114238.63,3446.28,13338.63,6755.0,14000.0,11000.45,,,,,,,176417.14,NJ,7,0,DEM,8176.0,0.0,71902.0,0.0,0,80078.0
H0NJ07212,2012,19421.68,10475.77,7358.69,,,,,,,,6750.0,17000.0,92426.13,,,,,,,,,,
H0NJ07220,2010,4500.0,,,,,4175.58,279.03,,,,,,812.0,NJ,7,0,REP,2534.0,0.0,0.0,0.0,0,2534.0
H0NJ11115,2010,1496.9,,,,,2976.02,,,,,,,,NJ,11,0,REP,10060.0,0.0,0.0,0.0,0,10060.0
H0NJ11123,2010,7.75,,,0.97,,207.7,,,,,,,,NJ,11,0,LIB,0.0,0.0,4179.0,0.0,0,4179.0
H0NM03037,2010,49003.45,9852.6,23561.74,25925.78,,3581.63,6059.04,,,,,,132409.51,NM,3,0,REP,9372.0,0.0,0.0,0.0,0,9372.0
H0NM03045,2010,12139.29,,,299014.81,2126.24,2500.0,19508.05,,,,,,9628.05,NM,3,0,REP,23301.0,0.0,90621.0,0.0,0,113922.0
H0NM03045,2012,579.99,,,2257.05,,,1029.26,,,,,,,,,,,,,,,,
H0NM03045,2014,535.94,,,,,,,,,,,1000.0,,,,,,,,,,,
H0NV01078,2004,190995.92,319.0,60526.31,,,,,,,,,,2598798.01,NV,3,1,R,0.0,0.0,162240.0,0.0,1,162240.0
H0NV01078,2006,73997.76000000001,,37451.19,,,,,,,,,,3069073.26,NV,3,1,REP,0.0,0.0,102232.0,0.0,1,102232.0
H0NV01078,2008,7044.4,,8647.24,,,,,,,,,,2913246.52,NV,3,1,R,21955.0,0.0,147940.0,0.0,0,169895.0
H0NV01151,2010,25130.92,,40771.69,18612.17,1197.87,,500.0,,,1000.0,,,1946.45,NV,1,0,REP,5922.0,0.0,0.0,0.0,0,5922.0
H0NV01151,2012,390.04,,,,,,,,,,,,3211.15,,,,,,,,,,
H0NV02191,2010,995.0,1116.03,30.69,2127.48,,,350.0,,,,,,9.95,NV,2,0,DEM,18609.0,0.0,87421.0,0.0,0,106030.0
H0NV02191,2012,15.0,,,,,,,,,,,,,,,,,,,,,,
H0NV03058,2010,3320.0,,2129.98,,,,,,,,,,1556939.0,NV,3,0,REP,36898.0,0.0,128916.0,0.0,1,165814.0
H0NV03058,2012,19088.45,,11347.86,,,,,,,,,,2319513.59,NV,3,1,R,20798.0,0.0,137244.0,0.0,1,158042.0
H0NV03058,2014,12591.67,,7312.53,,,,,,,,,,1956788.87,NV,3,1,R,0.0,0.0,88528.0,0.0,1,88528.0
H0NV03066,2010,5283.0,,13038.06,22204.66,2382.0,500.0,350.0,,,,,,,NV,3,0,REP,6066.0,0.0,0.0,0.0,0,6066.0
H0NV03074,2010,27649.0,,,13332.0,,,,,,,,,,NV,3,0,DEM,7846.0,0.0,0.0,0.0,0,7846.0
H0NV03090,2010,2174.34,,,262999.7,,,,,,,,,10500.0,NV,3,0,REP,8853.0,0.0,0.0,0.0,0,8853.0
H0NV03090,2012,56.25,,,,,,,,,,,,,,,,,,,,,,
H0NY00063,2010,468715.93,5007.23,92028.63,232422.86,12500.0,10083.54,8338.45,,,,,,735231.31,NY,1,0,REP,6312.0,0.0,0.0,0.0,0,6312.0
H0NY00063,2010,468715.93,5007.23,92028.63,232422.86,12500.0,10083.54,8338.45,,,,,,735231.31,NY,1,0,W(CRV),301.0,0.0,0.0,0.0,0,301.0
H0NY00063,2012,1686.57,,,,,,,,,,,,4344.0,,,,,,,,,,
H0NY01129,2010,671375.53,73342.64,682786.24,2787481.85,86738.0,1364.45,29679.89,,,,,,13522.3,NY,1,0,,0.0,0.0,0.0,0.0,0,0.0
H0NY01129,2010,671375.53,73342.64,682786.24,2787481.85,86738.0,1364.45,29679.89,,,,,,13522.3,NY,1,0,REP,11557.0,0.0,78300.0,0.0,0,89857.0
H0NY01129,2010,671375.53,73342.64,682786.24,2787481.85,86738.0,1364.45,29679.89,,,,,,13522.3,NY,1,0,CRV,1358.0,0.0,19423.0,0.0,0,20781.0
H0NY01129,2012,675038.28,9111.42,305673.0,1104984.38,84186.0,,28537.55,,,-5000.0,,375.0,68519.76000000001,NY,1,0,R/CRV/IDP Combined Parties,0.0,0.0,0.0,0.0,0,0.0
H0NY01129,2012,675038.28,9111.42,305673.0,1104984.38,84186.0,,28537.55,,,-5000.0,,375.0,68519.76000000001,NY,1,0,CRV,0.0,0.0,20125.0,0.0,0,20125.0
H0NY01129,2012,675038.28,9111.42,305673.0,1104984.38,84186.0,,28537.55,,,-5000.0,,375.0,68519.76000000001,NY,1,0,IDP,0.0,0.0,4953.0,0.0,0,4953.0
H0NY01129,2012,675038.28,9111.42,305673.0,1104984.38,84186.0,,28537.55,,,-5000.0,,375.0,68519.76000000001,NY,1,0,R,7394.0,0.0,107226.0,0.0,0,114620.0
H0NY01129,2014,864.84,,3139.15,,,,,,,,-300.0,-100.0,2644.0,,,,,,,,,,
H0NY01137,2010,125107.97,11838.2,16889.52,264630.42,17450.0,13689.96,177.97,,,,,,15662.92,NY,1,0,REP,7774.0,0.0,0.0,0.0,0,7774.0
