cand_id,cycle,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,total
H0MO07113,2014,,,,,,9162.60,,,,,,,,
H2TX21078,2014,,,,,,2631.88,,,,,,,,
H2SD01033,2012,,,,,,2226.63,,,,,,,,
H0KS03103,2010,,,,,,3402.86,,,,,,,,
H4IL08092,2006,,,,,,11805.19,,,,,,,,
H2TX06111,2012,,,,,,5015.55,,,,,,,,
H8VA11039,2008,,,,,,164844.00,,,,,,,,
H2SC02042,2012,,,,,,10178.28,,,,,,,,
H2FL09012,2006,,,,,,208.23,,,,,,,,
H8NM03162,2008,,,,,,161240.39,,,,,,,,
H4NY27076,2008,,,,,,23068.87,,,,,,,,
H6DE00172,2006,,,,,,45924.68,,,,,,,,
H2CA20094,2012,,,,,,200631.35,,,,,,,,
H4CA12089,2014,,,,,,1030.82,,,,,,,,
H0OH08029,2008,,,,,,26344.09,,,,,,,,
H8TN04057,2010,,,,,,14593.93,,,,,,,,
H8CA52086,2008,,,,,,1728.02,,,,,,,,
H6CA11110,2006,,,,,,138976.67,,,,,,,,
H4NE01049,2004,,,,,,10115.09,,,,,,,,
H0SC01279,2010,,,,,,55195.37,,,,,,,,
H4CT04098,2004,,,,,,49695.60,,,,,,,,
H2WA07101,2012,,,,,,4050.79,,,,,,,,
H8IL08044,2004,,,,,,12000.00,,,,,,,,
H8NY13028,2006,,,,,,8666.52,,,,,,,,
H2FL08055,2006,,,,,,1693.94,,,,,,,,
H0PA11050,2012,,,,,,175.00,,,,,,,,
S0IN00111,2012,,,,,,13334.47,,,,,,,,
H2PA03111,2012,,,,,,10551.99,,,,,,,,
H0MA05090,2010,,,,,,5173.05,,,,,,,,
H2PA06114,2004,,,,,,106746.66,,,,,,,,
H2MI12131,2014,,,,,,257.99,,,,,,,,
H2KY06159,2012,,,,,,3323.52,,,,,,,,
H8WI01024,2008,,,,,,15172.49,,,,,,,,
H8OR01072,2012,,,,,,2685.00,,,,,,,,
H4NJ12123,2014,,,,,,93458.80,,,,,,,,
H2IN05108,2012,,,,,,978.61,,,,,,,,
H2IL13120,2012,,,,,,600.44,,,,,,,,
H0MD03154,2010,,,,,,4831.19,,,,,,,,
H2UT01235,2012,,,,,,4130.52,,,,,,,,
H4IN04115,2004,,,,,,5272.86,,,,,,,,
H4TX02108,2010,,,,,,400.00,,,,,,,,
H4OR05213,2014,,,,,,1812.01,,,,,,,,
H0NC08163,2010,,,,,,19181.25,,,,,,,,
H4OH03089,2014,,,,,,2571.77,,,,,,,,
H4CA26113,2008,,,,,,5980.07,,,,,,,,
H4CT04098,2006,,,,,,37947.46,,,,,,,,
S0WA00258,2010,,,,,,8093.58,,,,,,,,
H4NY19099,2006,,,,,,21682.34,,,,,,,,
H8NM02032,2008,,,,,,227114.91,,,,,,,,
H6IL16066,2006,,,,,,7808.47,,,,,,,,
H0WV02138,2010,,,,,,6770.39,,,,,,,,
H0MD01174,2010,,,,,,13780.98,,,,,,,,
H2MI00037,2010,,,,,,34408.64,,,,,,,,
H0NC00012,2012,,,,,,911.39,,,,,,,,
H4NC05138,2004,,,,,,2062.15,,,,,,,,
H6MI08197,2006,,,,,,34838.29,,,,,,,,
H0ID02061,2012,,,,,,16000.00,,,,,,,,
H0HI01157,2014,,,,,,9594.81,,,,,,,,
H4NY15071,2014,,,,,,10095.46,,,,,,,,
H0OR01129,2010,,,,,,3821.65,,,,,,,,
H0AL03184,2010,,,,,,2293.50,,,,,,,,
H0MN01052,2010,,,,,,577.80,,,,,,,,
H2ME02097,2004,,,,,,1246.35,,,,,,,,
H4CA15058,2004,,,,,,6750.00,,,,,,,,
H0TX14150,2010,,,,,,25.97,,,,,,,,
H0AZ07017,2010,,,,,,718.52,,,,,,,,
H0MA05108,2010,,,,,,15253.90,,,,,,,,
H4CO07036,2014,,,,,,5942.26,,,,,,,,
H4CA46061,2006,,,,,,7805.73,,,,,,,,
H2CT04068,2012,,,,,,550.00,,,,,,,,
H0AR03097,2010,,,,,,425.00,,,,,,,,
H4VA02037,2006,,,,,,75.00,,,,,,,,
H4FL26046,2014,,,,,,4800.00,,,,,,,,
H2CA18056,2004,,,,,,12813.23,,,,,,,,
H6CA04123,2008,,,,,,37408.33,,,,,,,,
H8CA41063,2004,,,,,,6253.35,,,,,,,,
H6PA18201,2006,,,,,,7286.10,,,,,,,,
H4OR04075,2004,,,,,,15082.99,,,,,,,,
H4NC02119,2014,,,,,,16744.15,,,,,,,,
H4MA00010,2006,,,,,,553.14,,,,,,,,
S0AR00077,2010,,,,,,46924.33,,,,,,,,
H4NE01064,2012,,,,,,459.50,,,,,,,,
H4GA01039,2014,,,,,,5596.15,,,,,,,,
H8SD00016,2008,,,,,,40171.24,,,,,,,,
H2FL02116,2012,,,,,,3552.85,,,,,,,,
H4FL08069,2004,,,,,,4324.06,,,,,,,,
H6MO05189,2012,,,,,,574.13,,,,,,,,
H0NY23107,2014,,,,,,103.35,,,,,,,,
H0AR03022,2010,,,,,,13068.25,,,,,,,,
H6OH18157,2006,,,,,,2853.24,,,,,,,,
H8CA08062,2010,,,,,,500.00,,,,,,,,
H8MD01086,2010,,,,,,37703.15,,,,,,,,
H2TX06129,2012,,,,,,17654.15,,,,,,,,
H8DE00053,2008,,,,,,2218.24,,,,,,,,
H6TN09266,2006,,,,,,5850.04,,,,,,,,
H4TX06117,2010,,,,,,10170.08,,,,,,,,
H0TX14168,2010,,,,,,4699.21,,,,,,,,
H4MN01070,2004,,,,,,47348.45,,,,,,,,
S0WI00163,2010,,,,,,352.23,,,,,,,,
H6AZ02155,2010,,,,,,335.74,,,,,,,,
H4CA45071,2004,,,,,,38141.72,,,,,,,,
H6MN08047,2010,,,,,,3656.15,,,,,,,,
H4TN06051,2008,,,,,,1712.10,,,,,,,,
H6NY13071,2008,,,,,,10900.49,,,,,,,,
H0OH18077,2012,,,,,,40328.42,,,,,,,,
H4NM01116,2014,,,,,,9145.04,,,,,,,,
H4TX21041,2014,,,,,,4177.60,,,,,,,,
H4KS01075,2014,,,,,,894.33,,,,,,,,
H6CA50084,2008,,,,,,26213.76,,,,,,,,
H8MA02041,2012,,,,,,84048.06,,,,,,,,
H2TX20039,2012,,,,,,1383.15,,,,,,,,
H4CA24118,2004,,,,,,16131.23,,,,,,,,
H8ID02106,2008,,,,,,2256.15,,,,,,,,
H0NC11084,2010,,,,,,17394.61,,,,,,,,
H0WI06152,2012,,,,,,3017.97,,,,,,,,
H0TX20058,2010,,,,,,364.92,,,,,,,,
H0TX12188,2010,,,,,,1484.05,,,,,,,,
H8RI02108,2008,,,,,,6782.89,,,,,,,,
H6NY00060,2012,,,,,,15006.84,,,,,,,,
H0CA26087,2010,,,,,,4485.28,,,,,,,,
H0OH13136,2010,,,,,,30778.58,,,,,,,,
H4AZ08033,2004,,,,,,10771.79,,,,,,,,
S0NY00600,2012,,,,,,35509.59,,,,,,,,
H4TX33012,2014,,,,,,19574.65,,,,,,,,
H0IN07157,2010,,,,,,2075.92,,,,,,,,
H6AZ08103,2006,,,,,,938.54,,,,,,,,
H4VI00138,2014,,,,,,4402.07,,,,,,,,
H2WA05071,2012,,,,,,10053.46,,,,,,,,
H2WA02185,2012,,,,,,2650.52,,,,,,,,
H4CA45089,2014,,,,,,2707.00,,,,,,,,
H4PA13124,2004,,,,,,194483.97,,,,,,,,
H0IA03121,2012,,,,,,2859.24,,,,,,,,
H6SC05111,2006,,,,,,33202.40,,,,,,,,
H2CA11135,2012,,,,,,439888.68,,,,,,,,
H4KY04051,2004,,,,,,10284.06,,,,,,,,
H0NY20079,2010,,,,,,100155.17,,,,,,,,
H2TN03128,2014,,,,,,3436.68,,,,,,,,
H8FL12054,2008,,,,,,67.18,,,,,,,,
H0MA05108,2012,,,,,,10744.26,,,,,,,,
H2MI11133,2014,,,,,,33562.18,,,,,,,,
H2FL08055,2004,,,,,,18164.64,,,,,,,,
S0CA00199,2012,,,,,,25446.00,,,,,,,,
H4PA17067,2004,,,,,,10425.05,,,,,,,,
H4CA46103,2014,,,,,,17174.91,,,,,,,,
H8OK01108,2008,,,,,,2111.27,,,,,,,,
H4NY11138,2006,,,,,,1250.00,,,,,,,,
H2CA37023,2008,,,,,,6876.10,,,,,,,,
H0MD01182,2010,,,,,,2165.05,,,,,,,,
H2IL01042,2012,,,,,,10090.00,,,,,,,,
H8NM01117,2006,,,,,,39641.08,,,,,,,,
H2TN03144,2014,,,,,,659.00,,,,,,,,
H2IL01042,2006,,,,,,34361.49,,,,,,,,
H0CA05073,2010,,,,,,473.10,,,,,,,,
S0AK00139,2010,,,,,,11204.46,,,,,,,,
H0MA03087,2010,,,,,,3054.35,,,,,,,,
H4IL11203,2014,,,,,,8400.00,,,,,,,,
H6OH04090,2006,,,,,,7472.45,,,,,,,,
H4RI02107,2014,,,,,,457.74,,,,,,,,
H2AR04109,2012,,,,,,3968.66,,,,,,,,
H0TX05067,2004,,,,,,3354.07,,,,,,,,
H2OK01093,2006,,,,,,13563.19,,,,,,,,
H0UT03144,2010,,,,,,10529.96,,,,,,,,
H0IN05169,2012,,,,,,100.00,,,,,,,,
H0FL04066,2014,,,,,,123304.04,,,,,,,,
H4VA08216,2014,,,,,,17924.71,,,,,,,,
H8TX03032,2008,,,,,,449.00,,,,,,,,
H4OH12064,2014,,,,,,227.68,,,,,,,,
H0MO01066,2006,,,,,,4833.00,,,,,,,,
H2IN09167,2012,,,,,,30858.27,,,,,,,,
H0SC01287,2010,,,,,,1015.40,,,,,,,,
H6CA19113,2006,,,,,,2879.42,,,,,,,,
H6CO05175,2006,,,,,,31604.43,,,,,,,,
H0OK05114,2012,,,,,,36245.48,,,,,,,,
H6TX04083,2006,,,,,,6245.98,,,,,,,,
H6KS03167,2006,,,,,,1157.97,,,,,,,,
H0KS03145,2010,,,,,,1235.59,,,,,,,,
H4TX17072,2004,,,,,,1130.14,,,,,,,,
H0MA10082,2010,,,,,,25166.96,,,,,,,,
H8OH16066,2008,,,,,,16562.62,,,,,,,,
H6IA03144,2004,,,,,,1226.42,,,,,,,,
H6MD03276,2006,,,,,,11436.36,,,,,,,,
H4FL26038,2014,,,,,,8758.88,,,,,,,,
H4NE01064,2008,,,,,,585.82,,,,,,,,
H2IL20042,2006,,,,,,17215.22,,,,,,,,
H2CA35118,2012,,,,,,65836.92,,,,,,,,
H0CA29099,2010,,,,,,92954.92,,,,,,,,
H0CT05150,2012,,,,,,121868.56,,,,,,,,
H0KY03200,2010,,,,,,18776.13,,,,,,,,
H6PA06107,2006,,,,,,6999.41,,,,,,,,
H0TX32038,2010,,,,,,651.10,,,,,,,,
H6CA48039,2010,,,,,,68309.62,,,,,,,,
H6NV02172,2006,,,,,,24059.48,,,,,,,,
H4AZ01111,2004,,,,,,104716.16,,,,,,,,
H4WA04112,2014,,,,,,2487.21,,,,,,,,
H2NC10074,2012,,,,,,404.18,,,,,,,,
H6IL10119,2008,,,,,,575.54,,,,,,,,
H6MD03292,2008,,,,,,4270.15,,,,,,,,
H0IL08082,2010,,,,,,86086.36,,,,,,,,
H0WV01080,2010,,,,,,8135.75,,,,,,,,
H2CA39078,2006,,,,,,37452.25,,,,,,,,
H4PA15095,2004,,,,,,6579.33,,,,,,,,
H4NY11138,2010,,,,,,798.35,,,,,,,,
H8CA52078,2008,,,,,,10310.44,,,,,,,,
H0OH12062,2004,,,,,,1000.00,,,,,,,,
H0CA45012,2006,,,,,,2525.00,,,,,,,,
H2PA04184,2012,,,,,,784.40,,,,,,,,
H2CA33139,2012,,,,,,5408.04,,,,,,,,
H4CA53018,2004,,,,,,8828.56,,,,,,,,
H2FL10143,2012,,,,,,2735.71,,,,,,,,
H4CA17021,2012,,,,,,15718.15,,,,,,,,
H4TX10093,2008,,,,,,22523.16,,,,,,,,
H6AR02229,2006,,,,,,10468.76,,,,,,,,
H0FL12150,2010,,,,,,630.41,,,,,,,,
H8NC07085,2008,,,,,,12458.69,,,,,,,,
H0GA13024,2010,,,,,,234.30,,,,,,,,
H0CA36136,2010,,,,,,2383.45,,,,,,,,
H2NC13144,2012,,,,,,1079.62,,,,,,,,
H6CA46033,2006,,,,,,138750.86,,,,,,,,
H4CA46061,2004,,,,,,8274.46,,,,,,,,
H2CA33121,2012,,,,,,516.70,,,,,,,,
H2NC01081,2008,,,,,,3000.00,,,,,,,,
H4PA13181,2014,,,,,,11788.86,,,,,,,,
H0NH01217,2012,,,,,,18217.49,,,,,,,,
H4NC05187,2004,,,,,,1019.62,,,,,,,,
H8CA20059,2010,,,,,,2325.00,,,,,,,,
H6TX21012,2012,,,,,,6711.18,,,,,,,,
H0IL17059,2010,,,,,,112818.91,,,,,,,,
H6VA06116,2006,,,,,,825.70,,,,,,,,
H4FL07111,2014,,,,,,8285.71,,,,,,,,
H0VA08131,2010,,,,,,46036.71,,,,,,,,
H2WI01084,2014,,,,,,20985.63,,,,,,,,
H6CA07043,2012,,,,,,60453.54,,,,,,,,
H8CA34068,2010,,,,,,23937.52,,,,,,,,
H2TX16185,2014,,,,,,2281.92,,,,,,,,
H2NC09084,2012,,,,,,1230.79,,,,,,,,
H8VA10064,2008,,,,,,5520.55,,,,,,,,
H0MO04128,2010,,,,,,1889.91,,,,,,,,
H8IA02043,2014,,,,,,8448.93,,,,,,,,
H0TN03288,2010,,,,,,14563.86,,,,,,,,
H2FL18062,2012,,,,,,12983.52,,,,,,,,
H8IL14083,2008,,,,,,877025.40,,,,,,,,
H2MO02110,2012,,,,,,2299.59,,,,,,,,
H2SC02059,2006,,,,,,31245.00,,,,,,,,
H2LA02032,2006,,,,,,27146.49,,,,,,,,
H8GA12045,2008,,,,,,6069.55,,,,,,,,
H6TN01313,2006,,,,,,12561.21,,,,,,,,
H4DC00092,2014,,,,,,1403.50,,,,,,,,
H4GA02060,2014,,,,,,6129.67,,,,,,,,
H4NC12050,2014,,,,,,690.91,,,,,,,,
H6CA34112,2006,,,,,,110321.51,,,,,,,,
H2CA06101,2006,,,,,,57464.00,,,,,,,,
H0NY02085,2008,,,,,,38136.11,,,,,,,,
H6IN04136,2006,,,,,,3338.30,,,,,,,,
H4CA16122,2014,,,,,,7907.40,,,,,,,,
H6TX09033,2004,,,,,,210197.91,,,,,,,,
H2TX03126,2008,,,,,,11671.51,,,,,,,,
H4IN04099,2008,,,,,,2324.07,,,,,,,,
H0FL20088,2010,,,,,,917.62,,,,,,,,
H6CA42099,2006,,,,,,65315.38,,,,,,,,
H2TN07160,2012,,,,,,2345.79,,,,,,,,
H6MN05290,2006,,,,,,2744.47,,,,,,,,
H4LA00016,2004,,,,,,373.25,,,,,,,,
H0TX25073,2012,,,,,,474.72,,,,,,,,
H4KY04085,2004,,,,,,56419.00,,,,,,,,
H6NY14236,2006,,,,,,44075.00,,,,,,,,
H6WA07391,2010,,,,,,18.55,,,,,,,,
H2VA04052,2006,,,,,,20905.96,,,,,,,,
H2HI02516,2012,,,,,,60.36,,,,,,,,
H6WI08114,2008,,,,,,87124.55,,,,,,,,
H0SC05031,2010,,,,,,1646.47,,,,,,,,
H8SC02098,2008,,,,,,3699.86,,,,,,,,
H2VA11164,2014,,,,,,542.34,,,,,,,,
H4CA17021,2010,,,,,,1925.69,,,,,,,,
H0NY19154,2010,,,,,,226.93,,,,,,,,
H4NY19073,2006,,,,,,591347.99,,,,,,,,
S2OH00162,2012,,,,,,1264.86,,,,,,,,
H2FL28012,2012,,,,,,5110.00,,,,,,,,
H8NJ07108,2008,,,,,,41378.85,,,,,,,,
H4VA02037,2004,,,,,,3083.15,,,,,,,,
H0MO01124,2010,,,,,,391.04,,,,,,,,
H2CA44128,2004,,,,,,552.98,,,,,,,,
H0PA17073,2010,,,,,,3776.92,,,,,,,,
H0MO00019,2004,,,,,,34427.74,,,,,,,,
H4UT03211,2014,,,,,,1278.72,,,,,,,,
H4TX10093,2010,,,,,,13884.12,,,,,,,,
H4CA49107,2014,,,,,,20202.32,,,,,,,,
H6TX22119,2006,,,,,,4722.91,,,,,,,,
H4MA00010,2004,,,,,,2875.00,,,,,,,,
H4VA07143,2014,,,,,,58213.61,,,,,,,,
H2IL12130,2012,,,,,,1330.00,,,,,,,,
H2LA05084,2008,,,,,,8986.85,,,,,,,,
H4FL26012,2014,,,,,,12037.53,,,,,,,,
H4CT03082,2014,,,,,,335.36,,,,,,,,
H6AZ01157,2006,,,,,,600.00,,,,,,,,
H0CA42175,2010,,,,,,21485.56,,,,,,,,
H2OK01143,2014,,,,,,16093.66,,,,,,,,
H2TX00098,2012,,,,,,10325.34,,,,,,,,
H0MA06072,2010,,,,,,24165.16,,,,,,,,
H0MA05066,2010,,,,,,28023.17,,,,,,,,
H6OR03064,2006,,,,,,3840.66,,,,,,,,
H6OH03159,2006,,,,,,12212.38,,,,,,,,
H4MI07087,2004,,,,,,12979.35,,,,,,,,
H0AZ01309,2010,,,,,,1207.83,,,,,,,,
H0VA07042,2006,,,,,,32832.17,,,,,,,,
H4CA49032,2012,,,,,,14999.50,,,,,,,,
H0MA02089,2010,,,,,,1149.11,,,,,,,,
H0CT02173,2010,,,,,,24171.09,,,,,,,,
H6NH01248,2006,,,,,,4099.28,,,,,,,,
S2TX00502,2012,,,,,,3908.41,,,,,,,,
H6CA28130,2006,,,,,,1482.76,,,,,,,,
H6WI08098,2010,,,,,,16446.24,,,,,,,,
H8CA20059,2006,,,,,,1940.35,,,,,,,,
H0IA04095,2012,,,,,,287.74,,,,,,,,
H2AK00093,2012,,,,,,885.00,,,,,,,,
H2TX26093,2014,,,,,,17557.63,,,,,,,,
H4CA18060,2014,,,,,,2434.27,,,,,,,,
H0SC01071,2010,,,,,,3243.64,,,,,,,,
H8AL02122,2008,,,,,,158240.61,,,,,,,,
H4ME02218,2014,,,,,,12444.68,,,,,,,,
H0FL06061,2010,,,,,,1003.59,,,,,,,,
H6IL19094,2006,,,,,,15406.86,,,,,,,,
H0TX27053,2010,,,,,,500.33,,,,,,,,
S4AZ00055,2010,,,,,,27414.00,,,,,,,,
H0ND00143,2010,,,,,,19926.44,,,,,,,,
H2IN08094,2012,,,,,,7471.12,,,,,,,,
H6IN09085,2008,,,,,,1258.47,,,,,,,,
H8NJ02091,2008,,,,,,1213.80,,,,,,,,
H4NJ01050,2004,,,,,,9247.18,,,,,,,,
H4TX10093,2004,,,,,,33.56,,,,,,,,
H0UT02195,2010,,,,,,992.83,,,,,,,,
H6FL09096,2008,,,,,,372.90,,,,,,,,
S0NC00152,2010,,,,,,9191.70,,,,,,,,
H0AZ08023,2010,,,,,,640.28,,,,,,,,
H0AL00016,2010,,,,,,3177.55,,,,,,,,
H0IL11052,2010,,,,,,6879.95,,,,,,,,
H2PA04176,2012,,,,,,3360.06,,,,,,,,
H8OR05107,2012,,,,,,15314.06,,,,,,,,
H2CO06149,2012,,,,,,727.32,,,,,,,,
H4NE01056,2004,,,,,,30232.86,,,,,,,,
H2MI17023,2006,,,,,,2074.42,,,,,,,,
H8CA34068,2006,,,,,,14750.00,,,,,,,,
H2GA01157,2010,,,,,,1587.20,,,,,,,,
H4PR00079,2004,,,,,,99141.51,,,,,,,,
H8WI02121,2010,,,,,,2983.71,,,,,,,,
H8KY00035,2006,,,,,,247.30,,,,,,,,
H2MI01068,2004,,,,,,389.02,,,,,,,,
H0OK04133,2010,,,,,,4980.97,,,,,,,,
H0LA02192,2010,,,,,,2366.00,,,,,,,,
S0OH00190,2010,,,,,,2422.80,,,,,,,,
H0MD07072,2012,,,,,,6933.36,,,,,,,,
H2MA09213,2012,,,,,,7068.99,,,,,,,,
H0TN09061,2014,,,,,,5235.36,,,,,,,,
H8NY22102,2008,,,,,,16398.64,,,,,,,,
H4FL05057,2004,,,,,,15542.17,,,,,,,,
H0NJ02114,2010,,,,,,323.95,,,,,,,,
H8ME01179,2010,,,,,,27456.99,,,,,,,,
H4WI05099,2014,,,,,,9267.30,,,,,,,,
H0SC03077,2010,,,,,,5527.35,,,,,,,,
H4IL15055,2012,,,,,,28683.18,,,,,,,,
H8OH08063,2008,,,,,,3201.03,,,,,,,,
H0SD00070,2010,,,,,,239.35,,,,,,,,
H2NC13029,2006,,,,,,38295.76,,,,,,,,
H2MA07092,2012,,,,,,2317.81,,,,,,,,
H2NJ06194,2012,,,,,,4749.25,,,,,,,,
H8VA01147,2014,,,,,,7452.02,,,,,,,,
H2NY19101,2012,,,,,,90.10,,,,,,,,
H4WV02114,2014,,,,,,6866.81,,,,,,,,
H8TX22156,2008,,,,,,2000.00,,,,,,,,
H0WI02060,2012,,,,,,5576.08,,,,,,,,
H2MS01114,2012,,,,,,1579.88,,,,,,,,
H6MA07101,2010,,,,,,1070.91,,,,,,,,
H4WA04062,2006,,,,,,29897.86,,,,,,,,
H0RI02212,2010,,,,,,686.93,,,,,,,,
H0CT05150,2010,,,,,,51927.42,,,,,,,,
H4NY11104,2004,,,,,,10000.00,,,,,,,,
H4HI01142,2014,,,,,,328.34,,,,,,,,
H8CA09060,2004,,,,,,25840.90,,,,,,,,
H2CA09105,2012,,,,,,21951.30,,,,,,,,
H6TX21012,2010,,,,,,1966.30,,,,,,,,
H4NY27076,2004,,,,,,27775.51,,,,,,,,
H8KY05042,2010,,,,,,1299.07,,,,,,,,
H2WV02126,2012,,,,,,1072.51,,,,,,,,
H0AL05163,2010,,,,,,66857.04,,,,,,,,
H2NC09050,2014,,,,,,766.66,,,,,,,,
S0MD00291,2010,,,,,,4892.47,,,,,,,,
H4FL13069,2008,,,,,,21799.03,,,,,,,,
H2MO07093,2012,,,,,,2603.99,,,,,,,,
H2MS02138,2012,,,,,,276.62,,,,,,,,
H4CO04082,2014,,,,,,87.35,,,,,,,,
H2SC07041,2012,,,,,,10734.22,,,,,,,,
H6MN04228,2006,,,,,,6131.36,,,,,,,,
H8CA03105,2014,,,,,,337603.64,,,,,,,,
H4IN04172,2014,,,,,,3042.91,,,,,,,,
S0AR00184,2010,,,,,,325.57,,,,,,,,
H4GA11038,2004,,,,,,781.82,,,,,,,,
H0VA11085,2010,,,,,,700.00,,,,,,,,
H8OR05107,2010,,,,,,62988.83,,,,,,,,
H2OK01093,2004,,,,,,16842.31,,,,,,,,
H2MI12156,2012,,,,,,5359.69,,,,,,,,
H6NJ09165,2004,,,,,,203.75,,,,,,,,
H6FL24012,2006,,,,,,11500.00,,,,,,,,
H8OH11141,2010,,,,,,162.00,,,,,,,,
H6TX00115,2006,,,,,,3259.95,,,,,,,,
H2CA50026,2012,,,,,,159432.03,,,,,,,,
H4MD01077,2004,,,,,,2045.48,,,,,,,,
S2UT00187,2014,,,,,,1516.73,,,,,,,,
H4KY06098,2004,,,,,,11244.36,,,,,,,,
H8CA20059,2014,,,,,,49927.76,,,,,,,,
H2MA01020,2006,,,,,,5344.50,,,,,,,,
H2MO07093,2014,,,,,,2058.52,,,,,,,,
H6FL24020,2006,,,,,,3926.53,,,,,,,,
H4TN02068,2014,,,,,,22150.22,,,,,,,,
H4TX31016,2004,,,,,,221.91,,,,,,,,
H2TX17068,2012,,,,,,2975.42,,,,,,,,
H2MO09099,2008,,,,,,2098.59,,,,,,,,
H2NY14037,2006,,,,,,30668.11,,,,,,,,
H2CA36439,2014,,,,,,99599.79,,,,,,,,
H8CA01109,2012,,,,,,148123.96,,,,,,,,
H6TN01362,2006,,,,,,164863.33,,,,,,,,
H0MA05082,2010,,,,,,4174.17,,,,,,,,
H0ID01139,2004,,,,,,49272.31,,,,,,,,
H6OH00015,2006,,,,,,1578.67,,,,,,,,
H4HI01134,2014,,,,,,25848.68,,,,,,,,
H2PA02055,2008,,,,,,287.00,,,,,,,,
H2FL10150,2014,,,,,,681.59,,,,,,,,
H2TX05121,2006,,,,,,12441.87,,,,,,,,
H4LA07029,2012,,,,,,69889.92,,,,,,,,
S6RI00221,2014,,,,,,1336.99,,,,,,,,
H6FL11159,2006,,,,,,1135.00,,,,,,,,
H0HI01157,2008,,,,,,10081.63,,,,,,,,
H4VA07150,2014,,,,,,6085.40,,,,,,,,
H2PA06114,2008,,,,,,83514.29,,,,,,,,
H8AS00052,2010,,,,,,1000.00,,,,,,,,
H0CO07067,2010,,,,,,2227.98,,,,,,,,
H2CA50034,2006,,,,,,673.44,,,,,,,,
H4LA03044,2004,,,,,,35306.26,,,,,,,,
H2OH02093,2012,,,,,,6553.96,,,,,,,,
H2TX33172,2012,,,,,,2691.48,,,,,,,,
H2WA10030,2012,,,,,,255.00,,,,,,,,
S4AR00046,2010,,,,,,7685.37,,,,,,,,
H0AL07086,2012,,,,,,40971.17,,,,,,,,
H2SC04022,2004,,,,,,56236.74,,,,,,,,
H4NE01064,2010,,,,,,2880.26,,,,,,,,
H2CT04043,2012,,,,,,1443.57,,,,,,,,
H2GA12147,2012,,,,,,7881.28,,,,,,,,
H2IL05183,2012,,,,,,3446.81,,,,,,,,
H4CT02068,2014,,,,,,14015.24,,,,,,,,
H4OK05108,2014,,,,,,8862.77,,,,,,,,
H6MN03113,2006,,,,,,1276.51,,,,,,,,
H2UT02308,2012,,,,,,2989.14,,,,,,,,
H0AR03048,2010,,,,,,64845.99,,,,,,,,
H4NY13050,2014,,,,,,37730.99,,,,,,,,
H0NC06142,2012,,,,,,6366.00,,,,,,,,
S2DE00080,2012,,,,,,595.00,,,,,,,,
H0AL05171,2010,,,,,,5993.05,,,,,,,,
H6PA08210,2006,,,,,,224.50,,,,,,,,
H2OH09130,2012,,,,,,1301.67,,,,,,,,
H8NY13069,2014,,,,,,83404.01,,,,,,,,
H0AL05163,2012,,,,,,16138.18,,,,,,,,
H4AZ01152,2014,,,,,,13282.01,,,,,,,,
S0KS00141,2010,,,,,,8316.94,,,,,,,,
H8PA05113,2008,,,,,,163.13,,,,,,,,
S4OK00083,2012,,,,,,7474.45,,,,,,,,
H2IA01055,2014,,,,,,16121.12,,,,,,,,
H8OH07081,2008,,,,,,17309.23,,,,,,,,
H2CA08149,2012,,,,,,10624.24,,,,,,,,
H2TX25236,2012,,,,,,1867.05,,,,,,,,
H4MI07103,2012,,,,,,1181.06,,,,,,,,
H4KY06072,2004,,,,,,28887.03,,,,,,,,
H8CA42061,2014,,,,,,22960.37,,,,,,,,
S2ME00158,2014,,,,,,19575.95,,,,,,,,
H4VA11103,2014,,,,,,1321.43,,,,,,,,
H8KS03064,2010,,,,,,565.94,,,,,,,,
H2GA02031,2010,,,,,,27244.31,,,,,,,,
H2VA06198,2012,,,,,,20916.04,,,,,,,,
H6IN03179,2006,,,,,,7094.29,,,,,,,,
H0IL10245,2010,,,,,,3246.68,,,,,,,,
H8CA52037,2010,,,,,,1100.00,,,,,,,,
H0CA11303,2010,,,,,,57092.89,,,,,,,,
H0KS03202,2010,,,,,,6546.44,,,,,,,,
H2IL01042,2008,,,,,,39661.55,,,,,,,,
H2NY22139,2012,,,,,,32171.54,,,,,,,,
H0NY27066,2010,,,,,,8977.61,,,,,,,,
S6WV00063,2014,,,,,,1564.05,,,,,,,,
H0TX14143,2010,,,,,,14373.06,,,,,,,,
H2NY17071,2014,,,,,,664.82,,,,,,,,
H4MO00011,2014,,,,,,2827.98,,,,,,,,
H8TX27023,2008,,,,,,18556.24,,,,,,,,
H4MI02104,2014,,,,,,10068.85,,,,,,,,
H6CA22125,2006,,,,,,12500.00,,,,,,,,
H4VI00054,2006,,,,,,4429.76,,,,,,,,
H2NC12179,2012,,,,,,469.70,,,,,,,,
H2MI09145,2014,,,,,,1068.00,,,,,,,,
H4NC07084,2014,,,,,,110.11,,,,,,,,
H0MD03147,2010,,,,,,3185.00,,,,,,,,
H4PA17075,2004,,,,,,13535.81,,,,,,,,
H6TN01479,2006,,,,,,4556.57,,,,,,,,
H6IA05115,2008,,,,,,285.33,,,,,,,,
H4TX25158,2004,,,,,,17378.22,,,,,,,,
H4PA21051,2008,,,,,,47117.78,,,,,,,,
